"ID"	CB3"	"CB4"	"CF2"	"KO1"	"KO2"	"NG1"	"NG2"	"NMSD1"	"NMSD2"	"PP3"	"PP4"	"SB8"	"FUSION"
1201	62.93087558231516	61.912243372345735	65.67005335639128	59.12392736183647	60.85415308269422	62.11919947381119	46.43931456580179	60.58185160635872	66.77800446246394	66.10291288908051	70.11893462299837	0.12145160853318929	68.6978703291208
1203	72.05877740114705	68.6375840363047	60.61557175754102	72.5545755574772	70.681360321687	68.99080707284692	54.270058751227545	62.73554962555148	64.23397735879496	72.66988934402688	63.72418937377176	3.3785430787687623	74.21230779130273
1204	60.52187448164344	64.7919123678973	49.22685963698602	57.99358256569867	63.42423853440424	51.11895980776456	43.499092568995366	68.35405991108348	62.87725878357235	59.82618397037376	57.145398590154414	6.179634853189927	67.31131943723713
1208	64.96482198920626	69.45261856024642	64.81356158994399	67.56832060008307	64.88026667066798	74.55214234759609	56.22587787821654	65.67737530603829	62.479904057462	68.40562149476168	65.02269017519802	11.459464129744758	70.08125216289723
1210	85.28575627560822	77.5150985222845	51.524034232385254	71.66767379819692	66.93800525017599	62.5083875803177	7.445135240171384	69.05414101190367	64.75458503783761	79.76723657024132	73.88461847530358	4.585721694733929	84.96315496205811
1211	86.55953281116085	87.47812165239012	78.71087128799884	89.86307055656036	84.07502181023868	63.14194808731403	65.69306152247361	86.25095036145659	84.63269985518602	64.23432822968147	67.99839300455504	2.5716425829811866	86.24105661942005
1212	43.932678912125446	43.880316569378635	73.51111274459358	44.07982022179743	44.08821455212617	43.478218515522684	32.27880156883577	43.72774089451396	55.38248713068753	43.861257950392115	43.861257950392115	29.77465932871965	44.09753490525101
1213	75.7032423415657	76.54549962233078	68.86599965934008	80.37398273496657	71.45908955182506	69.15798913661791	19.388781671722022	73.589874037044	75.14865968669683	71.9681019993282	67.12375882746629	6.6197505352848545	79.71593851910667
1217	42.79699942045577	40.049951772553136	45.338518470378226	31.55528239154095	38.466596382264335	26.439927763448594	30.83605609996213	49.80699289402306	52.06470738627953	25.525931917902376	30.395187995958228	1.6715898810619796	52.90418466025202
1218	78.40757749361885	67.11753079042913	70.91138268077268	66.84313960570049	67.90864983891659	56.9475815538108	68.73372594421582	61.6228711081398	59.80637139707433	63.57906866623622	62.76193525684194	8.338095963856783e-2	75.24713883602749
1220	22.904317058489156	18.824981229897485	9.900370552258835	35.455262740558865	28.560884472296877	71.52722862189479	21.143663649473265	20.775659145019993	21.011371237398933	46.92780471931187	19.729657502860682	1.9132766543032098	23.308738176877966
1221	56.7874057894401	51.308085984155696	50.56653432282897	34.01741311098024	43.70515889473226	28.854778826456272	55.79300147119737	57.964587998372	63.25701267126868	33.3125097550942	40.763303965816036	4.412885859583065	50.95212331311655
1222	67.66037322494083	73.0981798757696	52.44462704850474	75.11310114088602	75.02676517339053	61.84803569555205	40.911693785528705	75.60061931571656	76.79629591882706	75.23254043636484	67.06557926100476	14.885954307426056	83.39492984275748
1223	10.518461658217609	6.5143459864860604	29.75621756031141	2.5757726613272895	11.763109636393285	33.77229155188705	1.485308475446807	58.263249913064996	66.29485607687515	1.563136485116737	1.563136485116737	14.406755459116107	10.789926084143614
1227	44.71900176557145	70.80244957745245	35.48868032286666	41.05669496828785	53.491291073666915	38.019372845450164	31.594439617714382	51.875628127234066	54.224946056318224	33.40276682561989	23.63394297512844	3.9147082511452482	52.70309803018942
1232	48.99340135064876	46.57652642238656	19.76631685108181	50.42374990346221	55.48084092497763	62.489715552896484	15.511479585313923	45.64685353208572	48.53868250169546	62.23364494517792	50.81486100697954	9.212787440104242	59.047688455680294
1234	63.86098352205592	63.57151410009099	61.17618537264129	66.48046770903953	61.001252611702775	60.792434957044186	54.305038285463695	62.90453309827305	61.63588663893859	69.58646042506119	64.90672067136595	2.1130119253483857	68.1764267248166
