"ID"	"SB8"	"CF2"	"NG2"	"KO2"	"NMSD2"	"CB3"	"PP3"	"KO1"	"NMSD1"	"PP4"	"CB4"	"NG1"	"CELIING"	"RANDOM"	"MVOTE"	"FUSION"
1332	0.927940386683693	85.07415721123299	83.50194801402495	89.73895337978479	89.80830536756181	87.25108952121225	88.01161774625483	91.20452120804222	90.20339193296185	86.98140821108065	88.16590590373498	91.3538466615586	98.4028048305415	82.28354974892545	91.13111360323589	91.63773708893378
1333	7.46783081292515e-2	91.89210580058949	87.9425008821448	93.58284345572177	92.164928961069	95.01776003416238	94.38099979051184	93.2264300600573	87.71512299699464	95.80161100467724	94.78928908836465	89.73910461888566	98.45288326300998	84.15447559220233	96.04343787891307	96.25454771347334
1334	4.515889635848292	91.0001847646491	91.0116005390815	94.41222955988029	94.42448272919684	94.58925396468477	87.80120955807459	94.11007490217446	95.01066377211434	90.56426605370868	94.94026849342748	90.08441920634999	97.31595092024526	85.21269159439204	95.28699493335971	95.4180226120039
1335	9.090670278178992	60.61943558098232	63.41895689139845	68.45312503437488	70.1476792669799	74.10606496895643	69.72034124139299	65.7265551627684	67.03674250845279	67.37634878330446	75.55385721148046	69.07358154268802	90.96170970614422	63.460435899855206	75.10669059494866	76.91988770248486
1336	0.10260528191621188	78.50077383681004	74.19212623604216	78.06196219453761	82.24868163284508	81.98110649368394	87.10472035541304	76.85486122481531	82.75728053251656	85.77732338249977	80.9668860212247	80.8520852772202	95.95628415300558	74.04510293524133	82.91984454841995	83.38874618542947
1337	6.532036606385643	57.52938549215233	64.4118270553148	72.6873412714141	65.16113548803915	71.42417550691583	58.75046694443146	70.43451817693544	59.93545200467029	58.708378825014954	74.07368154545921	63.55166554198755	95.38131041890442	60.503363372232535	71.48700357067244	76.9532308227707
1339	13.508142419578906	84.29662848770256	76.65400883961773	85.84566851521123	86.56951451937155	87.22469151507374	86.2457180325252	84.9511635815753	87.54283431476541	87.63989751602546	88.73758083523632	81.98754506674472	95.02875924404269	79.31506976036823	90.10213236950908	90.90170018647213
1340	8.161902272630128	71.93424150101228	69.91380561385678	76.78671392088651	72.76744783450197	75.81518570282769	70.88047121390095	75.5545321810763	74.6484309708155	66.17798876934661	76.12637255187258	76.39709077857792	87.99694189602495	67.60144398557986	77.94927093311605	78.83499096872953
1342	7.471555319270047	79.68592906678576	63.956301441127096	75.17211874863504	78.58335684456756	74.63333395421074	79.26609780714529	70.650449910532	74.80663701224155	75.41065639208433	81.88188353780369	71.76946996431222	95.16214779372656	68.79235749110548	79.63319127376425	80.65888632025509
1344	6.568490002991655	72.19599654683304	70.9027643626789	81.97448200496325	80.76313175947193	85.1094621522987	76.3263960444006	78.12328574348287	80.90801959925832	79.42480617223536	85.4051479686579	78.06208993607703	91.83098591549305	72.4346878623536	82.83575336243044	83.78605248407723
1345	16.639598430148606	67.2223713041081	76.21939538134393	84.34725147107345	91.45533948907342	94.75786062186783	67.711025250048	77.3642804597192	92.65370905429602	80.86125075490516	95.39453596940983	71.80622924235857	98.46972721224213	75.77249490448989	94.75484507181847	95.82006246312747
1346	10.339750833249163	71.25136637775128	68.62956432226008	80.23494009375563	76.90630819496887	84.83682964397356	75.73843405860842	78.80176557096995	75.80986158756153	81.05499952703954	86.18798875540257	70.12885948695228	94.42748091603093	70.7751832855634	83.13247106526282	84.22404010666163
1347	2.522398174253893	76.01909394018752	75.76409139652831	78.58766941486259	78.44324093247856	79.77213897101717	77.22873545573073	76.42335399117015	80.71235490011786	77.79183191255464	79.18834567647536	76.03653804857817	91.05090311986869	70.2499176177169	80.37131577640021	81.71376956283427
1350	5.798373035104514e-2	77.99617800196016	76.64103713425476	81.40423457922743	78.76962031493358	82.96501764239935	77.95407129880684	81.57468341617754	79.23106330898284	76.62269380613861	83.17186784639632	81.82618807466716	90.33735943356959	73.07589263463733	83.29309852860987	83.7345443122799
1353	12.661579104702206	6.426335033192081e-2	0.18684180054045263	1.7563462830852785	1.8341182799801472	1.8176355081895412	2.201853630605743	1.5724786077724915	1.8341182799801472	2.201853630605743	1.6337678328767438	0.18684180054045263	14.828431372548634	2.4471738292599756	1.8176355081895417	1.8176355081895417
1354	13.1303720302412	81.13200549609492	74.23965127428252	79.54374923260794	73.79854739600358	85.36581988033657	68.12521607435237	77.28516712207308	77.86851173370923	69.36960903485439	85.5936093135664	70.19461621981552	95.01743896362744	72.16595074127916	83.8306206326707	85.15006702949569
1355	5.6535044702565256e-2	86.77485366012944	56.47633648030931	85.7159217874552	90.89887689349197	75.7815708992112	65.5103865220675	91.98692259977074	90.23206052156438	60.71997360785792	69.60045418016963	81.66862804260015	98.21724709784418	71.23329268076174	90.34364247129587	92.38296648509845
1357	27.536557794195655	85.92985213982092	76.55947935045185	86.503504231627	91.36133821577795	88.83656124091051	79.31998872572898	85.6492649446247	91.36133821577795	75.50650620000486	90.73466733495754	84.91510257426404	93.89416553595719	79.9082148246042	90.52946959226577	90.69755727138174
1358	4.910072544997265	52.39789128078347	42.16809702460136	53.77087191967107	49.91356959961107	57.31482475223878	55.33551009719636	51.37638290267827	50.75583763404613	55.53533408639346	54.42966598002108	48.07955935622258	71.1139896373057	48.482730575648326	55.55203912482399	56.54215268156398
1359	0.8319683505905185	75.51081005876536	82.77044312186075	88.69418630318407	92.10910718924536	90.75118425669606	81.64021271248492	87.69029915894484	93.2807573026442	79.62553059513318	92.64123927592196	86.98859479012974	97.95673076923073	80.52439537610036	93.12291992976505	93.37627203058696
1360	15.40656238136011	71.09231883059034	69.30226648681047	72.6276947956029	73.95374652584366	77.46214990830103	76.76641448448713	74.09502228580814	72.7135500800974	71.67257562056596	75.36971608429134	71.94850025242303	87.57763975155257	68.31087809122283	76.26241802491482	78.06212151886683
1361	7.529298250921265e-2	78.27214406042735	70.85496392995562	86.03365878161891	83.16057165167992	83.75574530635669	83.4816095258256	81.04205840150168	85.10782031067679	83.9034325957794	84.53597168574589	75.92164404057267	92.47910863509759	74.88851885012483	85.73803644645984	86.75095327394939
1362	10.503851846689054	75.95821564377376	57.832179523532304	77.566849852405	76.33403218376846	74.76984424110405	76.08993953174469	75.3135943566734	75.65873012100577	76.13297858206674	77.14661588967611	58.06855939670641	93.16508937960083	68.87962199881423	77.81116415231853	78.87050338133143
1364	19.092506400785986	85.99214508069903	81.93518694133172	89.82335423973035	87.32611982237492	90.15223752402594	89.55291258669669	89.6556781968947	88.79056286050184	85.33051544169041	91.39876258542454	90.92101411179212	96.40771028037449	82.49121728081342	92.11311846156345	92.40119752639195
1366	6.447247464940528e-2	63.84916337317442	62.00305961722704	64.32277451728513	59.67714203083625	67.3660836749495	64.57736292382104	64.90936853373698	61.414398167461684	63.13252119922835	65.41316835283574	63.46193265950013	72.00938232994552	57.9134831638055	66.20496029426442	67.10577738873823
1367	18.06352660719991	2.8392197286738763	0.25845173129190313	77.11133749966798	5.404741949009537	4.802167284127374	2.8254970411889877	71.02504852221384	5.40474194900954	2.8254970411889877	4.802167284127374	0.25845173129190313	82.42787560884337	16.257552152326767	5.464272070547336	5.501743928417419
1368	6.5846673820137775	58.182813195589766	51.065971157099014	61.907776641837216	54.654437550163614	53.4362033395694	35.43399239320326	55.04470819738276	56.18520450505715	51.184253606734174	56.042774933488346	48.321845739274735	81.77759740259717	49.05527674133359	61.00983881550608	63.256387903310326
1369	0.7694486399615903	88.637173756539	86.33640168330065	92.32209319426265	92.97001056283212	94.78523798305613	90.20172282252481	90.56646000867792	93.30677765519935	91.96367453895466	93.39739810389484	89.21219543301802	98.92058596761763	84.21253461839848	95.55626013814579	95.79344123870814
1370	6.22927633329662	84.25939449483468	83.10269181387277	88.21968377362491	88.43094221520788	91.59387680151481	84.41153352233019	88.15480891865089	86.02111536472736	85.30937683029525	89.97483021952652	83.40101535424577	97.15555555555562	80.40427328660516	92.10992736128064	92.50596510812694
1371	9.564948503814765	3.297460387040494	0.5364504075527793	2.7050173095930345	3.2649440085395485	3.409445726829783	2.0331052708573525	2.4250539601198344	3.768878037591298	2.0331052708573525	3.705571163276214	0.5364504075527793	14.221724524076032	3.544907358012673	2.90551169777797	2.905511697777969
1372	14.139886663985003	73.97061938726273	64.55566444216711	74.20830471415752	75.27477565968455	77.0487904776712	76.39436416079867	73.85061523706982	75.13327620270599	76.39436416079867	76.73680805057114	69.72343881781015	91.02749638205488	68.61199990294729	77.40912489602351	78.30084489313504
1373	11.21958715496834	48.97743944597146	28.713874785967462	57.805563026486254	59.53161623606113	60.5071072832467	47.957708457172295	58.664197316435384	59.176853958070176	42.64991106198442	60.05259880048701	45.48373291889277	88.45220766618182	49.33501826812212	61.91542036898222	66.00009315820567
1376	26.642755290898574	90.49133159937543	86.12767851324415	92.62278398976007	91.57187546144047	93.57923962745373	94.88213970046479	93.68331143307942	91.60384767900254	95.26725782898512	92.7668216182888	86.58925873693329	97.57890185905738	86.17138597867293	93.46636619845968	94.14185042882292
1377	9.001452390231517	89.6685411294877	67.12742135338786	90.68233368033887	92.34917590722225	89.92940155146373	67.86293446698228	91.15525784829687	88.66637737519862	67.91284203516916	91.41412363141161	86.05864189637224	99.2226148409894	77.6564641516598	92.73956794528374	93.31271138912074
1378	0.14275010313221542	70.45158984305075	64.51909824063436	87.11466801131293	73.6049860125926	80.1370636897615	63.99753712272046	74.78972573266492	71.3309311993881	62.60355258476758	82.83324818971369	64.3606552262862	96.99367088607589	66.93235953045621	80.045927270797	80.65492081133802
1380	4.906200095557342e-2	92.59628982130361	91.20257048791849	94.19939208803285	92.56191870511866	95.04141058876351	93.9230445851113	94.38762016683422	93.12579355030607	93.92160321536814	95.17130015873066	94.50770472012387	98.7372708757638	87.24091831183325	95.9712861184371	96.1150904446897
1382	20.44438868915779	87.09204458332619	77.09694753679861	87.86571124668087	89.5599285757976	88.47729909720402	90.41663853377041	83.4846650370722	85.40421874578574	79.04046100611923	90.31690166407783	92.22267492267015	97.11321605773581	82.12753153320436	91.14939609938772	91.77871335840021
1383	0.4444966859532545	53.58367313567567	38.86931046003384	47.638614360430104	49.76601227352677	51.829491447880116	51.94768443975365	52.586806757912385	53.15158127133187	46.35930299518864	49.398660800197064	51.76012849827738	81.31519274376389	45.06560225109398	51.90643226748992	53.45788875055359
1384	7.88694902302939e-2	76.02039382577094	80.04975514346083	80.94870512917913	80.25571477604797	80.31523848584197	79.68735713637317	80.89697206778915	81.787090925196	79.68735713637317	81.39093070673226	79.43809005717488	84.72934472934512	73.01395548137158	81.89599531399054	82.18254670784398
1385	8.700800106808106	89.99907505298862	91.61364326216258	95.19877043627443	94.52986876190171	95.36259599479999	89.78121592312864	95.45214342859556	95.32312393201777	90.32670555264136	95.1396035711507	94.8245211147256	98.78787878787877	87.2002212267772	96.32001344480622	96.68367319781468
1386	8.468012224627133	81.64192209042024	86.84702426005634	84.69020483485698	78.04538309595868	85.28925424804375	70.62551710157948	80.6333104743119	80.68145763679475	70.24790313431257	84.46799402455774	88.17643826116	97.1021860701576	75.70897449826131	85.05254798524517	86.57533464405284
1390	1.5854674439061425	81.12995668114156	69.14778323430674	84.44188307569938	82.91814807320767	85.70506354996736	83.09150958892646	84.81210167998564	84.1799009218675	74.25467883296126	86.53663421350379	83.9158343989893	92.30114844746888	73.56251147896991	85.62797165247244	86.00253423248454
1391	4.6930211945260786e-2	70.70116574753398	69.1088646751372	86.05371554508106	82.41659152513681	89.26105045732014	69.45000015565729	85.83713108254963	79.93979207375766	56.93998339268228	89.35422456501179	79.05110102287519	97.59972954699136	71.53864285514706	88.55124634064191	90.05257986402148
1392	11.58778950490655	71.99665053466008	77.8230333285216	76.91395419302076	76.70424896779826	71.96683979278575	65.68940038339535	72.67928322120136	78.57549549512215	73.377723234696	76.10437425458939	75.22444958026321	95.24603836530449	68.88864283339488	78.33383200550024	80.37375310423938
1394	0.1777744096400572	80.9481212066089	77.15856105692632	87.22547134333084	85.74449372725476	88.73338071152335	72.15876520894359	84.9921913051619	88.38318702223171	79.34244071073941	92.08478242079258	80.34775738300665	97.1811134601835	76.46605745204971	91.02532942550042	91.974146985922
1396	12.831890761383253	0.10137721308390711	9.244013031230437e-2	0.37386796933072336	0.6841005977720589	2.7148947165316613	0.8810699942059361	0.4663080996430275	0.6841005977720592	0.8810699942059361	2.7148947165316613	9.24401303123044e-2	16.15257048092854	1.4615741538954994	0.717276132913703	0.8831538086224414
1397	13.841567091458243	66.49377253984258	64.09637658533646	70.31347285597788	64.83205247484872	69.43959025882788	73.8691869744072	68.20764218471311	68.94330390888003	71.381978816952	71.50085183189876	70.35513995413727	85.85944115156646	64.75980996144428	75.76760004179667	76.78534981373083
1398	12.164182914714742	81.30209459442011	71.08539139306147	83.60139965724126	84.3635126298637	86.93504832020399	80.25409628537462	85.66138965268375	85.08264008907315	78.50265288792711	87.39196385373693	75.64430431983926	97.83748361730017	76.46192030589954	87.12269615078807	88.22943203470433
1399	8.185558590408702e-2	79.48289853120633	77.37510682951866	80.55777849862477	83.46639677672547	82.90780400248092	81.71713548872287	78.27904072059837	82.38241083663124	80.38524502226359	83.00664995739928	78.24982019252361	89.946777054997	74.36180504590916	82.97437482072124	83.64897159730049
1400	13.223733573590712	71.70558436964942	65.56555356592261	71.15780961288603	69.08828425285746	70.45416740891501	67.3028251220621	70.61550310966597	70.37584636543099	67.60177039395018	70.44199240566493	68.5135656903703	82.92170257488176	65.36600000017498	71.99823433415146	73.26041857169963
1401	5.898574829549712e-2	50.979450964713266	46.75228353186801	63.58860973121169	63.34182833695711	62.89404514673017	47.48182352373701	56.83169055396987	60.0523965483174	45.71625433627452	57.79624714661551	52.978082271643466	77.82126549249799	50.73436240457022	60.229880784499144	63.174872783282844
1402	16.881802599839364	80.34230719432955	64.65764037633654	70.50006339264893	78.98030684831274	77.28797980028813	70.65861316465988	68.82252984671365	78.18974888219024	69.0817704339063	82.03033139524622	70.7268542756237	93.98951189995955	69.5692053113574	82.54645907489264	83.96954288463805
1403	0.7997819550963603	77.11381423104892	76.23711776922836	81.29132333172329	87.86736368853073	3.970654054297023	78.74434666104871	81.79684508366938	84.0202002451577	76.05470880306416	3.854860994877226	78.20590543635547	94.53750910415147	59.82754275801278	83.0485828115381	84.34915439948193
1404	9.136594135472686	66.17746944850761	68.34703592671457	76.3921340552494	77.4575423095041	80.38234833486284	71.63422001235764	75.38081043086592	79.32291995337538	56.50414734650122	76.29745505657021	64.61382969885432	97.40559238973768	66.36782594862349	83.8609881408221	86.27426692344784
1406	19.841484264066864	90.34489908768032	81.6669097278065	92.69055480903215	94.52735957601944	92.8121336243928	93.40243506922687	93.52481780502613	95.09590430073406	93.36816753385648	92.98622893532904	83.07840845918898	98.10195227765729	84.62679628236721	94.04566651392602	94.27212153600512
1407	5.834167629838198	85.39641898870929	70.3552261186177	86.94397301918208	87.38393457575906	91.0967049864258	85.00083801330275	88.49210890704362	87.93733300583267	78.0217780510374	88.9345744641535	83.76268770979975	98.88524590163942	78.88312744708522	89.47164759144168	90.34582466928198
1408	15.40656238136011	71.14011065331208	69.30226648681047	72.5799029728812	73.95374652584366	77.46214990830103	76.80106084688322	74.19060593125158	72.7135500800974	71.67257562056596	75.36971608429134	71.94850025242303	87.57763975155257	69.20450322432812	76.17589829925734	78.29258295355251
1411	3.023181151311921	89.23538659778227	87.27384662782478	88.0159777631026	89.88125872717826	90.36324765150188	88.37141827383459	87.57183880545534	90.5351451002876	88.17023132701021	90.02771489277663	87.54584553725144	92.95592048401066	81.30732455475578	90.29127832211637	90.33722007540113
1414	12.792603519076648	81.829270128386	74.81639255530187	85.21730422301621	79.5868366136187	88.47120354344491	83.12301097341542	86.01845242999714	80.40814563017963	86.46937512454843	89.5311640115828	85.76354982584094	97.90794979079504	78.4855029267983	89.35825772430655	90.58741895256362
1415	11.529990956126582	96.01009997972028	89.6819817705994	96.73575658863048	97.01596049259149	97.51187120109452	97.700597395257	96.60663898706741	97.38855385685558	97.700597395257	97.51187120109452	88.94088160465417	98.6815821014783	88.93177404787693	97.40761618719678	97.51789911066228
1416	7.783618537708777	80.8982071214957	72.56231175341563	82.64444522168114	86.14928237633634	79.55834748732671	75.23010049269968	78.25100009654847	82.80435943718838	70.06723225896282	81.97153730372688	75.23841521287068	92.3804519180232	72.92818152144987	84.21713801076169	85.06293183869718
1417	3.0745410334001093	83.11722213436296	80.14339300626744	85.31645074022575	88.76363877058698	87.06092046479444	85.60479364440577	86.6102982338109	85.39536184774505	85.8653287523131	87.12674839368754	78.1223721826825	94.15676959619992	78.31639396293534	89.13752728445978	89.45026043949392
1420	9.59493224034798	73.98836095376713	69.57215500125523	75.02234957664669	73.53168904830169	84.70068422241582	75.66317798386751	80.137207382026	68.84860163085979	75.63344404566372	81.37361690648571	80.57251738973493	96.99179580674564	70.55116171551118	82.81272914891493	84.56847420626575
1423	2.811065775445947	65.01747378460657	49.807217827343294	76.292860194037	78.81043970201053	72.67272810394084	56.74295357402579	69.89298096251775	77.09653443099556	54.54366187842798	75.19614954576514	51.33379184181505	93.61269324654194	61.244641061237544	75.21975531303288	77.26190283731391
1425	2.9234809553253918	74.49295708814282	72.1757506440654	76.49476578385342	75.69897129014281	75.94589172461541	71.97445668847483	75.84496082538821	73.31416284417548	70.99238946013816	76.79881298796005	71.37893161061425	89.58660387231805	67.8424079370913	76.68538294548843	77.39819626669076
1426	8.80524860574587e-2	87.04720970969758	66.13904606777112	92.2246215569033	76.36309893485745	86.83675160265017	77.49989968180556	85.83032370614461	80.2902247123815	78.59154248704395	82.94041710054019	77.79292777507364	98.09725158562365	74.1285597473611	88.92195672680673	90.25544152817845
1428	11.323765260320883	77.48258127178022	69.61183129500446	76.75287677385299	79.6377159268944	78.93901088868212	79.04952884483993	79.22754521534065	79.87319535346883	78.79009118773973	80.94336942340983	75.9300797739184	94.90575649516079	71.89055535718438	80.95690248956684	82.10792659663839
1429	3.285128396558697	76.49708459740786	81.14868581036602	83.57375398174361	85.56337461310298	86.413583479022	79.69579344504525	84.03289553619311	83.10524051548173	82.17439686171394	85.93401869799617	76.4371770999478	92.89392378990725	75.36276482596911	86.44879970189288	86.97405914623204
1431	7.995276541240848	93.08312050586176	87.83231856518411	94.79419809190881	94.37300947383737	92.98064483725224	91.14131186046343	92.17191371199364	93.7029975308093	91.53455873324235	92.72638014875649	89.87120165100504	98.6512524084778	86.24290611928615	93.97207617329393	94.36634257591349
1433	8.857126800326964e-2	63.368879998790895	64.81220736463011	65.54015491732294	51.6318107176161	51.73818192893146	62.46948303083083	52.65844286345399	50.6925813573299	76.52741295777436	52.35087127540089	50.49985251380609	94.04693760732697	55.20424363586631	52.9743236818909	55.44231624126289
1434	8.302754213575554	84.66801840716691	94.82825066975862	92.6144522382846	96.83168684837933	95.80425361716604	82.26128375284104	92.65841214531277	97.47262752256222	87.9591930559618	95.93244175200263	93.02811816012876	99.35924818453648	86.23071703602004	96.80316183836186	96.93134997319844
1435	5.656961480691904	64.41892022337726	63.114358848261375	67.9941157797769	64.17197374155373	69.63974327757428	59.64710963621047	67.02396928704553	66.55873153296145	60.11459123748516	68.58791269358272	65.43047948709456	85.9513274336288	59.69463355524738	70.95706870571578	72.30557839457529
1437	36.47664991992617	94.10907646366272	93.33085940508971	96.29457829056626	97.51845931363225	96.16344818095195	89.80563009032673	91.58245794356681	96.90651880209921	92.0785519903063	96.55683850979462	94.33619024546542	99.73776223776223	89.51803589059183	96.46941843671854	97.08135894825153
1438	9.413919208669741	73.33374956680875	76.5877553776409	81.31370527485682	76.5495593604039	87.71661631652529	78.96329990536225	83.67858905574349	80.20176747913533	78.2445456047642	86.6925836832121	83.68216766966185	94.39906651108535	76.09393091258568	86.31148116100894	86.95539709685994
1439	9.513155846918243e-2	95.50464487374273	87.35937198594266	96.87237017838471	92.6743150112039	97.64314628518619	93.03434494033799	96.811229827791	93.64804906013318	96.40827517526525	96.23768506443784	92.54685213526732	99.7072599531616	86.44045577214928	96.4993765206574	96.97662116774256
1440	37.14459631280921	71.98337034648856	74.12277525098047	79.34703860592712	73.1611262809638	79.77421485567665	77.1149797189448	82.07673739976326	72.50209271367962	78.04453685493871	74.46631778491006	75.6498708792156	91.82036888532487	73.65520441823249	80.75913679572689	82.62860278195234
1441	6.590288137273786	88.88316219260372	79.50935394634988	92.57145846581699	93.1119174057232	94.32539021715361	86.69043758686111	92.36513801511875	92.72129980726315	86.69043758686111	93.7501046754387	83.52397398414644	99.02152641878679	84.18055888325823	93.6658004905956	94.41371952346334
1443	23.546184013323572	87.81238301584384	82.67300820417918	79.34559969264053	87.39345089076991	89.92332578560206	81.31489303587149	82.09285053916555	87.50154997408882	81.0415510174414	89.4001867531888	77.11493502215299	97.54677754677769	79.35501386382653	89.62837078987125	90.80459785486264
1445	22.22826823838347	86.43545585863689	81.6904250956926	89.27014157615324	90.10476681087263	88.94642432216887	85.03730735264011	89.94994621063664	88.79027069568687	78.2443565114476	89.38059250930252	90.15496119952672	93.3226065969431	81.36375158040664	90.240934133183	90.5795074124724
1447	7.476618542686318	0.32674677852315376	0.25328836108116115	91.81965681087722	2.613949651353207	2.397150840648533	1.8009541112106782	90.62722340967552	2.3971508406485325	1.8009541112106782	2.0177529219153523	0.2183473731708198	92.36186348862425	18.193956830860913	2.12615232726769	2.1803520299438595
1448	17.029824154835683	64.00060914483286	59.441010788083034	65.73792378170657	64.47627441927817	71.34444944629055	66.0673274877658	66.16537124026661	63.268943133957265	62.43744100981715	70.1251744104256	69.30158611535407	89.31841302136348	61.01424148174461	71.52957455642006	73.84161863129785
1449	6.369254105962155e-2	56.988774416935385	44.7033448442679	56.13049335478273	56.002684117329714	58.05103534785739	73.45096443566334	72.8426674666412	56.60730481574332	43.682802814766234	48.54871143530273	59.77439679592129	89.94784257942149	51.28529596604826	61.35280110714313	64.20091076981713
1450	3.7811411550320426	59.02859068086678	65.37009785590826	57.74192425763592	57.29807770414784	65.6219874561202	62.3914160721959	58.77859908880359	63.05608009000473	63.20814815664839	70.41597919828028	55.81337332815966	87.31751824817508	55.96048555643295	70.4330879958235	73.29511370844274
1452	6.937608484257172	66.4513619071593	60.586179966213074	75.63554209957711	77.5287229964168	72.78568573469872	59.689334516259684	64.56949582010067	76.99711428933989	61.43741118685855	77.13695321905887	63.134057827073754	90.73856975380986	62.66242701037478	71.78743236928867	75.49988515614169
1453	0.9953783835956366	66.99013444310818	73.49298912372882	76.19155322258275	72.85429328865446	76.29332317447809	76.68703733937701	73.65038809607685	73.64202306168605	77.47821626716151	77.10007809552117	72.0152823617333	87.12653778558894	68.91915460565616	77.84464051724808	78.48559381364845
1455	11.767679658673538	80.60664118078374	78.49271658844879	79.76864868444494	80.93095770143789	88.58653306687398	81.4371426909831	82.9626065701233	82.65342494628234	79.79361132226227	88.57920840792463	78.49000973072626	96.11721611721667	76.87107169692764	86.72115138250265	87.77992754817687
