"ID"	"SB8"	"CF2"	"NG2"	"KO2"	"NMSD2"	"CB3"	"PP3"	"KO1"	"NMSD1"	"PP4"	"CB4"	"NG1"	"CELIING"	"RANDOM"	"MVOTE"	"FUSION"
1245	0.10357720242664357	69.51298649282074	62.44388459102831	78.68680922765418	81.71578979802953	69.0882251378429	64.44968780031381	85.99320537853407	71.78652696500203	63.090945771929285	74.27885729939973	58.36584620527102	97.95792079207924	64.32417412516924	81.80218853048015	83.89895492247305
1246	2.717881791493485	69.70787949431751	57.038830284888064	71.86388702409504	75.7272125430532	74.1458891206343	72.71962664127894	69.89271493626609	76.11089663329975	70.82718478784811	76.26163454689888	77.11424089130749	90.12557077625581	66.14869349086251	75.36845285178474	77.76592557488651
1247	8.513526321446768e-2	25.033782062108845	50.66489599193663	16.956875713634904	47.8788205032007	59.88596455391342	3.236595329473354	6.613528238039483	58.38129633884598	44.139376413450336	71.0056586497143	0.29172223280811593	94.16909620991265	30.48609374547015	51.943173533276465	59.348205046555314
1248	9.711341555057436	58.91050916550677	19.240311637443856	68.95226771825031	66.179575217031	74.66553418348091	68.60679829421561	72.8238737092789	68.96077441238403	69.86364887180827	75.8199626474242	64.86077645028944	99.434628975265	60.68746169888416	73.37367107515969	77.39509920864245
1249	30.294560006456212	64.3751522570035	83.76722075351536	87.52216431733493	83.01123949451448	80.42641310919612	82.01492697447212	84.41008679326389	82.91691546142124	79.10370057082879	80.18190474023557	85.86804019785409	98.81019830028329	75.70525899565556	89.45290992169112	90.13072166999022
1250	11.640529945306172	50.564599981796746	36.26430559961631	40.04435424926808	53.950495454798485	58.80362400563703	31.286653401676833	34.76243349808923	56.50210521534017	37.31798046586407	51.609368257757396	34.850832278288415	84.88235294117653	41.89918636955268	55.30151439830186	57.62495939512154
1253	7.0766425808962445	56.68251014140097	49.557042433106986	66.1407750429156	50.887693467632964	55.13082763358066	52.109703086046366	65.19398200279682	64.52858982946186	53.072209097294	73.53337656815269	49.470870577135756	95.06254114549083	53.56150752876459	66.26716923550066	71.52138224936266
1256	4.532281737516004	34.81751717015861	34.27844548132122	23.073389589169306	29.175709343588423	18.86825126868999	22.43571305113932	19.9074214360822	36.694644602770595	42.736925614299324	18.826620456992707	20.785536342145498	84.82683982683811	25.890499747287908	27.767473912529976	33.82552413685498
1257	8.97985154480001e-2	57.36900151172007	68.85693197459011	48.457217924907944	51.137553904355705	83.5738660330307	2.6539649663891383	26.182941579629613	58.402867042027474	4.708667820607158	41.475696525365066	0.9948104187576621	97.77006937561946	36.02968114688837	46.88280285891565	56.8785577368376
1258	6.1956472652503685	43.53666190744728	47.51933953495316	48.502681406746376	51.95143805681586	49.95515996413892	72.96866220884704	54.407508407241764	55.48346889779563	59.37599066078029	47.68415467963011	69.32039731751487	90.69662921348372	50.162869056533886	57.466754679041706	58.62417525642134
1260	7.904416225025196e-2	55.171383852545034	54.023117344846675	53.30388499006068	55.09573200072677	46.02943238703144	57.93291975799857	53.01399784177858	51.83623249909767	55.590987591802396	51.62006135161429	57.040024451873364	88.35202761000855	48.53279030270315	55.79556559452189	57.01719313123197
1261	7.921361297276508e-2	74.44701530656718	31.72258182632258	77.72044327963395	72.31223038093252	77.79684212518353	76.12377715375848	77.22275774872665	72.43062215694997	75.82507168346474	78.61598290038503	76.62375480680751	80.35264483627212	65.98655680339492	78.42695041380013	79.03655517908267
1263	0.11699652092659452	7.951623928637513	18.823860121895926	2.5336190442884003	15.917744410692242	57.66396869007245	1.7926654607057533	1.7592302833539755	16.224506176018615	4.717671582196905	55.627920675806244	0.4689037557324743	96.36363636363645	15.322308325377328	12.349882504882546	14.637279531120859
1265	10.916902446868267	59.915223205007514	65.78803848828568	86.23430481212179	83.23742902668774	88.32705782175644	79.3726212307128	85.78814952861873	80.96077035267459	78.24386249242073	88.46133242910871	79.13568760575279	96.08383894098195	73.99960444526255	90.44391977096649	91.40310989917633
1266	6.737866611802848	64.56599427155739	47.64251472365172	82.05716451806897	72.78178831909568	75.29555226478897	78.31892892507078	78.66068881413855	67.44015798556674	70.16158706166132	73.94653337802885	82.53376187243555	93.92917369308603	64.81630227202005	81.90412375409564	83.19791644389537
1267	0.6450041338338032	26.24496493855836	3.4470877855268087	49.04806651518954	50.33367795227478	67.1291487740566	10.88279823961724	37.05277956149383	42.211397059463316	10.286385500141026	67.06655551415606	9.372709471431039	77.40880503144611	32.07607291940609	54.51659916165437	60.741416512873315
1268	1.9954176783065947	26.11913673372715	22.74797151911936	22.444896473532	34.777555768375294	32.63064696749711	5.434877443849951	18.374109226273156	31.01611801222383	27.43402023603423	27.169994231318945	2.6124404230310003	74.40617577197143	20.143678474297705	28.040683863269788	33.05168461392962
1270	5.347877030529046	79.74034794255952	68.85541210311854	91.28048785365807	87.50139054663576	95.4369011664618	93.02299527316187	93.40417757270785	89.99059380268952	66.3553280744212	93.74972298362441	91.43504512333969	99.5592556317336	78.87787190067894	95.5832020836915	96.23718464665659
1271	30.92513979039791	85.63621313478689	66.9377893588517	89.03855658745479	87.24656986592856	72.24523805306357	91.2713094837358	87.12371514996249	84.30148889404315	90.07464020747821	87.14562483909161	86.41512773658637	98.56007944389272	80.33161892211433	89.2097212753239	90.0042465726408
1272	0.11060000457124954	72.00995260014419	47.81243802503884	88.58072403360214	87.39955229214671	88.92102851549608	81.66596842702748	88.58586302408523	87.57916558263986	78.84289980843889	86.92151448712079	82.90217135355171	94.70443349753693	74.72165665034107	89.6924007112788	90.54897121607058
1273	5.635264103231597	27.03476620236089	24.400498222321126	37.11206310058463	33.488485841016825	35.003845434812916	35.315486803686625	41.45586370869048	43.11836351329271	20.574348254052918	44.736351188519265	32.91889433091363	84.28274428274446	31.659337856574066	34.026840559738496	37.245517352036565
1274	2.465140920941259	30.777003472429836	18.201526173238438	97.17200068970814	89.73099130208065	85.3296634816251	79.55902762256912	70.38499610518971	83.17967130211503	58.40535259075793	93.74987509313333	74.48756685359416	99.51944080384449	66.45658801795582	91.93388403325314	94.6848666138876
1276	12.39344466463965	10.274229131966914	9.137012375809677	43.13451070269763	33.141167003019575	32.56910600955957	43.386688978938245	41.28053724519529	38.92230968077236	33.497793614774196	35.57884764408657	37.02375567616729	85.51869404949926	32.07438106738129	50.34157251940713	54.57258597698805
