"ID"	"CB3"	"CB4"	"CF2"	"KO1"	"KO2"	"NG1"	"NG2"	"NMSD1"	"NMSD2"	"PP3"	"PP4"	"SB8"	"FUSION"
1332	86.26804338927842	87.39919227770815	82.62258855512917	91.64829482009522	89.75139822753808	91.64775720963179	83.13543809594039	88.48149015269627	88.73568223154685	88.20439921808236	86.28769503635235	0.937934325336428	91.12435421590737
1333	95.01776003416238	94.78928908836465	91.89210580058949	93.2264300600573	93.58284345572177	89.73910461888566	87.9425008821448	87.40227194501927	91.85207790909362	94.38099979051184	95.80161100467724	7.46783081292515e-2	96.1138078237665
1334	87.79414823197254	82.506866677141	84.37734948080725	79.8253214968684	79.75549428107783	81.0342870552752	82.52249309212992	87.01859871482695	82.2200188383753	86.3673715967837	88.4217914599147	5.432872798912782	93.58750576551029
1335	71.62129066069537	71.36509384480023	62.80563151047025	65.17081536144748	68.15179360371528	70.76636919992949	66.20011670618537	66.38629879913852	70.48065683915658	69.06182446012708	65.72486572943119	9.208084405401154e-2	75.78162787409963
1336	82.23310789823095	81.21466511659494	74.17751165377678	75.56065910618534	76.96287013090195	81.09938644471572	74.41170127599442	80.96894156568644	81.09539485870523	87.46734669759643	85.88050092874465	0.10303243876739233	83.23062999353576
1337	70.43932985694138	72.73185583735244	60.01139500507464	69.67825518158904	76.42511615076558	68.62611070154307	63.612177268759154	63.826289399485724	69.50522297459479	60.266949554381064	57.441114058521116	1.7080165273705303	72.43700090693709
1339	73.41328312262641	74.46428198296688	80.89395559849818	82.38469501837747	85.64250178141131	72.61649961639148	66.88141336074376	85.6035457915743	84.29933009596523	71.59164086901272	70.8822383812008	4.767089285789463	86.83057177480455
1340	71.60513609979276	71.70369538110037	66.9793835324979	68.67008144842103	74.39159515603899	67.41486650397555	56.97522765152237	67.29107695549244	64.03284292578333	68.34222837021157	62.47352512273634	6.515534233638647	73.4340250917017
1342	60.83744152418716	73.9952552098375	76.07047767789538	62.0915336541061	66.4785640612605	66.86807263594666	59.05490411276152	69.90523968387599	73.68195951620201	74.3891024851626	70.85267148676844	7.471555319270047	75.39389427780623
1344	89.9118695162973	89.28486904689785	79.19445352646703	86.91417910481705	90.45071165888213	83.00436330537384	78.30192449863563	88.81514711619586	90.28449473354604	83.13949649535148	84.20296727172332	2.3457353111837964	91.41839020796237
1345	90.19849288564235	95.17666745843394	68.32196108327963	85.93380451500504	91.51286892393085	84.25190388606005	79.69609475070418	91.4451215557235	91.37495468006989	74.99893654417849	73.4226375938675	9.469072220041593	95.97122017825555
1346	84.26512656135696	84.21870001443014	77.00306265262417	85.04845419124145	85.02958080309268	80.62154913452756	79.63458640560295	83.13311234165454	80.66992568072534	83.29463011125328	87.74483529175687	8.914790594615075	87.08892051181742
1347	79.45114125319476	77.81419585531795	75.0128304518705	76.22660248888997	78.15910705249549	72.42567229597677	73.85315797301784	77.77162520125106	77.07574557939945	76.57915886389047	77.14797378545693	0.1941670170860003	79.23181858377056
1350	83.19661630730515	83.4041967461243	77.5128473488992	72.39973685958418	74.05998173532694	82.05376637608855	76.6643691883176	79.44948014749437	78.69467157311632	78.12617308943416	76.79009548921066	5.8188427944783336e-2	83.5993825219554
1353	2.4480661047688335	2.2000197045301197	8.26821334129045e-2	2.117337571117234	2.3653839713559335	0.24804640023871352	0.24804640023871352	2.4703021623121764	2.4703021623121764	2.7183485625508896	2.7183485625508896	13.865929702780546	2.4480661047688335
1354	85.99908895870547	85.54360437464403	78.29671354177638	75.69471873029359	80.24638977556901	70.45681073835156	74.42792011420002	78.26828813740313	73.95650436383464	63.53833875789924	66.22237641520505	4.965891851244035	84.0645750995025
1355	66.80817414709708	63.3162479040935	75.90967514427777	94.50823553623741	85.79723103524096	92.62221846602655	60.384426659307046	77.17885544919012	74.86878686638353	74.22366352873517	63.55357592053087	0.12112447459657165	93.69846745664535
1357	88.15196424146131	89.99698602617288	84.4870834633027	84.18086289251619	85.15784770069128	83.34120883598924	73.78496730424435	90.71370315637624	90.71370315637624	76.94213387748276	72.58069259216336	23.99261549184658	89.77099604833903
1358	52.938501765288336	52.35614610233568	48.61382954663242	52.40817998625029	52.95768022359353	49.276430794902055	42.40283882755412	49.31203397618443	46.70702817318467	56.46610961438612	56.1633081239863	4.097015879738242	55.564337019516984
1359	82.45194316564533	79.46004918285476	72.6588978128868	86.35355822013877	88.31231812355779	85.57147468649062	81.69395893303619	93.02867820406918	91.81307246683984	80.95142696118485	73.68596081356743	0.8631804739362543	92.92727991533421
1360	75.32262171986375	71.92277443254684	71.60211141869513	74.05425969783629	72.04308362388365	72.63630409557042	69.69455137547746	72.20277134685873	73.39293339712773	76.8192873553201	71.61794754635122	3.5190914344042383	75.22656540047728
1361	84.52094640674588	85.41923722245333	78.56829423935281	85.89032279186326	89.37142719802405	80.49591813286854	75.7401033700315	87.91102173235578	86.37588482567186	88.58577681596009	88.72865975184948	8.090728114018544e-2	89.89398421010026
1362	74.04613666088623	77.14661588967611	75.95821564377376	75.3135943566734	77.566849852405	58.06855939670641	57.832179523532304	75.65873012100577	76.33403218376846	76.08993953174469	75.55447363633102	10.503851846689054	77.86547277981462
1364	89.47960622385425	87.31565348254044	87.63152363973921	89.89584506692873	90.84204685634518	91.11010937655743	81.75707825642566	89.84578711874323	89.23141051282259	91.32736708737025	87.1609692150986	13.597089970591213	92.47719944119012
1366	63.5657987147583	62.91409205536779	63.010673401488326	63.75809400255743	62.93880001275468	63.01461770711707	61.481524323154865	60.08886012691265	58.26322087515273	63.61157002056177	62.093221799256504	6.775251956034817e-2	65.03435880326457
1367	4.846579919128869	4.846579919128869	2.8272746503354274	70.72189930239024	76.85481633414369	0.19514936775805156	0.1951493677580515	5.402020232372276	5.402020232372274	2.855058685987841	2.855058685987841	17.77824647056232	5.402020232372274
1368	49.46356276743422	52.402509586296254	55.49646918308304	54.011620844373795	60.82084921350535	38.398456709948896	45.10904477803471	54.358249648852976	50.53167667766043	35.41148468611344	51.625795165018765	6.6945594846837135	58.58831830866513
1369	96.16146625190008	94.75347571937786	89.92413559563876	91.88143399751094	93.66255798811063	90.50750626298606	87.58995760777978	94.66153951280822	93.5702492939592	91.51140103284881	93.29893529580266	7.662533456982638e-2	97.02190491066371
1370	90.13438588854098	88.83952017873894	83.35286745815682	87.77191283510713	87.9291347709659	83.40485039130556	82.90299701565672	85.72428443495491	86.46253513897764	82.27156435735415	83.92877166699812	4.622457746302973	91.49081835512722
1371	2.3130686203305393	3.705571163276214	2.425053960119832	2.4250539601198344	2.7050173095930345	0.5364504075527793	0.5364504075527793	3.768878037591298	3.2649440085395485	2.0331052708573525	2.0331052708573525	9.564948503814765	2.7050173095930345
1372	75.49245905099228	71.68597715046292	72.35513063316657	72.28216386602625	72.64804750399153	67.08579992293846	60.94552012828962	75.29195054800743	75.4366915577541	74.86268191579852	74.86268191579852	14.463811502531543	75.95927024200152
1373	62.62089588614177	60.23874512964797	55.69303221075778	52.663686642626764	53.67543837782458	46.83550997518575	25.606230363098998	61.53441582314333	60.491265696683406	51.86844609119051	41.852567705917636	1.7262629344120686	67.27352233006877
1376	92.88250637417221	91.50555312729489	90.01557321049208	93.68331143307942	92.62278398976007	86.58925873693329	86.12767851324415	91.60384767900254	91.57187546144047	94.88213970046479	95.26725782898512	26.642755290898574	93.94212458734302
1377	85.07736955399113	91.41412363141161	86.55769486673981	91.15525784829687	90.68233368033887	86.05864189637224	65.9962045305704	85.69525386542946	86.36354713891244	67.12718181130298	66.47007886522893	9.001452390231517	93.23447530526634
1378	80.1370636897615	82.80260249188697	68.8382409488128	74.78972573266492	87.11466801131293	64.3606552262862	64.51909824063436	71.3309311993881	73.6049860125926	63.99753712272046	62.60355258476758	0.14275010313221542	80.68505964037986
1380	88.87120332795313	94.2447767421289	92.02584011401184	93.77642405187873	94.19939208803285	94.50770472012387	91.20257048791849	92.48682335300516	91.30110843319899	93.9230445851113	93.92160321536814	4.906200095557342e-2	95.60503042652678
1382	87.62008784204467	90.31690166407783	86.05436780076484	83.12373398226826	87.50478019187695	92.22267492267015	76.5555509545927	84.86282216357985	88.88318284804022	90.41663853377041	78.76976271501628	20.44438868915779	91.02581199649703
1383	49.59775835938144	43.01596691809059	53.659427608571434	46.4709022914455	43.39736745043013	52.69737147828635	39.110334554029336	48.86404245151961	48.379516804556474	47.69398442131795	45.86305088248564	4.598792489712327e-2	49.59214533568554
1384	80.31523848584197	81.39093070673226	76.02039382577094	80.89697206778915	80.94870512917913	79.43809005717488	80.04975514346083	81.787090925196	80.25571477604797	79.68735713637317	79.68735713637317	7.88694902302939e-2	81.78199516509177
1385	94.87186820793231	95.17273662373434	90.07861579711783	95.54692967985486	94.82914345164309	94.2976199246593	91.07776520662838	95.02676267522568	94.6220765483338	89.51800154012439	89.56480926580835	8.725125514253767	96.35644664804003
1386	85.28925424804375	84.46799402455774	80.93009116997806	80.6333104743119	84.03227717790146	88.17643826116	86.84702426005634	80.68145763679475	78.04538309595868	70.62551710157948	70.24790313431257	8.944580935785001e-2	84.74747759076993
1390	72.17973214965552	78.57252458075527	71.48937307870156	83.85454108643371	79.57544550609539	82.92402596523566	66.52924042450869	75.35555756178046	75.45484602548663	83.7707953534852	73.83008532126728	0.5302202855965433	84.47818324825779
1391	83.25143072210226	83.72310523346277	65.89709554789373	85.09346359375944	80.5396245945675	77.58720814599633	65.80939279297351	74.5445584033493	77.76584777263909	65.9121983297596	45.20669422859217	4.6930211945260786e-2	85.49687170908672
1392	59.12685946385024	61.07096892910803	53.44813338570486	54.640427253466726	64.67095790485862	59.40853483101679	57.54482417247434	65.68316124210061	63.52642959954875	50.060465507858055	59.160613925404846	6.894978057309829	60.80994203020259
1394	88.73338071152335	92.08478242079258	80.9481212066089	84.78643433059015	87.22547134333084	80.34775738300665	77.15856105692632	88.38318702223171	85.74449372725476	72.15876520894359	79.34244071073941	0.1777744096400572	91.73028864577128
1396	3.347103030157096	3.347103030157096	0.12498458044646243	0.5748956833567042	0.46092933379906653	0.11396634955763765	0.11396634955763765	0.8434047809634231	0.8434047809634231	1.0862417718925907	1.0862417718925907	15.820009589520993	1.1297118464517122
1397	62.4232709147341	63.49241620564351	64.58839011532807	66.28180894386237	66.32394098593451	69.50830332101962	62.40752318295295	65.13070760796023	61.67664988738778	72.76829935135426	68.55929565425211	9.697732849663776	71.20234407817429
1398	86.16162468484967	87.39196385373693	79.9698341885786	85.01595291036212	82.95596291491964	75.64430431983926	71.08539139306147	85.08264008907315	84.3635126298637	79.84525736810822	78.50265288792711	12.164182914714742	86.75852210721314
1399	55.270820070139656	63.26696023869406	52.51751630155034	36.55272461682317	37.44823248963354	49.67730827670187	58.60009456205102	64.86299129935261	70.12976931259193	72.15486417361714	46.75137266141181	8.185558590408702e-2	54.27209505225029
1400	70.37248628982384	68.40388996327607	71.6381027030353	69.80267228560379	71.07612849379485	66.55122266448711	63.91854208863972	70.1364994720397	68.67432519632384	67.24998980750128	67.54893507938935	8.619781537209908	72.08854357507106
1401	58.64610141912784	52.17826603365956	44.9384380258672	52.666037955189324	61.51285132073464	48.72725998437309	42.857601568546805	58.05088436787831	61.75350300280725	46.09521280783631	43.63470552213501	5.898574829549712e-2	60.10193810701002
1402	78.05149370459756	82.89764738703035	79.15445904114323	67.41188273446463	70.99132574097352	70.08611442909431	65.16341000766018	78.97300099258736	79.78086294081878	70.20888293534688	69.33586290409981	16.845158249537732	83.49417907219241
1403	3.854860994877226	3.854860994877226	75.18327040608122	81.79684508366938	81.29132333172329	78.20590543635547	76.23711776922836	84.0202002451577	87.86736368853073	78.74434666104871	74.53258602584543	0.10735867853133615	82.67127438588383
1404	57.92281841620508	58.27270837730517	61.90821475961761	46.90762263974334	72.49595829154003	39.32338701657013	33.24640543666516	75.34937681198835	72.25460467861325	25.998410512325982	21.31018160624439	0.3953729296580498	72.56764332791938
1406	92.8121336243928	90.77211545170074	86.92838293806638	90.70483622121802	92.69055480903215	83.07840845918898	81.6669097278065	93.57745267868343	90.41518156482809	93.40243506922687	93.36816753385648	19.841484264066864	93.88297526870633
1407	88.24122307552274	83.43997018051606	80.04219521487256	83.16226712897277	81.81088256884922	76.15496970393058	62.691583444527296	82.62326256398951	82.0698641339159	82.33733364480253	73.75074990034712	5.834167629838198	82.79299590042159
1408	75.32262171986375	71.92277443254684	71.60211141869513	74.10302669050014	71.99431663121977	72.63630409557042	69.69455137547746	72.20277134685873	73.39293339712773	76.8546406606468	71.61794754635122	3.5190914344042383	75.22656540047728
1411	90.36324765150188	90.02771489277663	89.23538659778227	87.57183880545534	88.0159777631026	87.54584553725144	87.27384662782478	90.5351451002876	89.88125872717826	88.37141827383459	88.17023132701021	9.263833979637756e-2	90.3768392139873
1414	85.23803789010434	84.55732058717943	80.39192744080704	84.2737802296553	80.94553315577308	85.08438352219748	78.05898350259311	78.96818299246698	80.23519576805197	85.09959190552036	84.10142780715204	13.716946001737352	86.332889158225
1415	97.49625888677755	97.49625888677755	95.954528114255	96.57152713706252	96.72014427431351	85.17819603291937	85.9192961988646	97.35344200685068	96.9808486425866	97.68498508094004	97.68498508094004	11.529990956126582	97.28959506447542
1416	77.51202935210432	81.18323643489083	76.74072936730977	75.15919123374503	81.85988406887512	73.18353597069168	70.81105704444519	79.87258720125612	86.18961781953817	74.05652006470254	68.18923316636554	7.676851966272179	83.38076093013453
1417	84.8151877752635	85.15277587212891	78.06535595504775	85.74124494372735	83.50805058430774	75.65873872833698	78.07742270599985	77.2626019692238	81.57118075432865	85.17392387570636	84.35218284931292	3.274092901487291	87.27359238722363
1420	84.70068422241582	81.37361690648571	73.06051213611647	80.137207382026	74.95228090574871	80.57251738973493	69.57215500125523	68.84860163085979	73.53168904830169	75.66317798386751	75.63344404566372	0.15749161792083766	83.31567740839054
1423	66.82847050581425	67.64637030225332	65.17524001098826	69.13105965757669	75.97649305675974	51.86553112885797	50.343160827944324	76.27357719457959	80.50291772600443	57.96152566046086	53.86783212807508	5.565069548072759e-2	75.43402602769027
1425	75.10710321020626	77.01692877888682	75.2009154457258	76.3527156362599	76.77797376167365	75.91302130193343	73.66636175282146	75.93243370098504	76.6449355420873	73.35569023898243	73.7572316337378	0.38457149011523684	77.59951825408827
1426	81.8662451798966	77.38110566674973	82.41985749424671	85.22634000233919	88.66681646292403	75.58478721563618	69.18004721070356	78.82409300027626	74.94172248763674	81.97055048368037	80.2100227550653	0.10670956964533541	87.28592527650389
1428	77.72989239979002	78.07568589053253	77.31797457424543	76.02590826680843	72.64402740468438	76.37884011185984	70.51209424772415	79.48095936097477	77.41904306162253	78.53869029242487	77.98822075219279	11.585245050116214	80.64180250455537
1429	84.24337878215839	77.4411453240934	77.79524307237365	82.53837160155904	83.12313997193378	79.43698448918913	81.55813125280928	81.90386003337429	85.56049959156759	80.34090427816318	76.26346817151337	9.825845612717557e-2	85.33063457508064
1431	92.98064483725224	92.71580617664601	92.31235663400334	92.17191371199364	94.79419809190881	89.87120165100504	87.83231856518411	91.96877881912785	94.37300947383737	91.14131186046343	90.4147045146597	7.995276541240848	93.91673031732944
1433	50.16023892779039	50.202179612995664	61.02741518959605	54.17685672395223	68.4131007039151	52.21586848056029	64.36840259197747	50.74183181034545	51.72341481590389	49.094282691254996	74.97377860155035	9.256530420458706e-2	50.44264316111365
1434	90.51835114733164	96.7906762052001	57.98581817428992	66.71191068475676	71.38550348879834	62.11958316293797	64.55864673556434	98.897833209825	96.30869183511398	62.77899639288512	70.85630707891669	5.912248835787821e-2	97.06142404942464
1435	66.95897638893187	64.8402551131308	64.20929486783206	65.26955191787535	67.60016606809471	66.84677413009929	64.09346409265042	66.38724410051486	65.21698964699247	61.207786145368246	60.05757382447412	1.1696536952989731	70.8351356832627
1437	63.77431110624093	89.08242226178353	51.941558194675544	82.05366997826692	80.79862696953283	92.71891889355668	92.10697838202364	46.259253444726	37.12385580826832	76.64890909236676	74.463407265463	36.47664991992617	84.92996879066715
1438	87.8013903916573	86.08289310957883	80.39102387832338	83.69394605294653	80.56946544694053	85.36740231875648	78.37848506204335	87.65985802815128	87.58086249681057	83.98726132598475	82.27021128078904	0.11724451846142933	87.92174311394703
1439	72.5979641061769	55.9541640696678	40.10553053823885	94.68946674431753	96.87237017838471	16.421004751629788	13.69552509547585	93.64804906013318	85.98419876123418	58.390834654433746	33.77853161017921	9.513155846918243e-2	76.85583171028433
1440	70.4268941623769	59.9933081063998	60.20479557032705	71.35769011904775	66.20483469991144	65.2701213596097	66.03331309511991	59.84129000217827	65.30066592149888	67.27832405815896	65.6602036108995	15.863676840122173	71.45977860199639
1441	94.32539021715361	93.7501046754387	87.83883141681297	92.36513801511875	92.57145846581699	83.52397398414644	79.50935394634988	92.72129980726315	92.79592446273847	86.69043758686111	86.69043758686111	6.590288137273786	93.53626558608325
1443	88.97018805447587	87.51039303079884	87.31333358618578	82.09285053916555	79.34559969264053	77.11493502215299	82.67300820417918	87.50154997408882	87.39345089076991	81.31489303587149	80.84196071496355	23.546184013323572	89.39832899534437
1445	88.94642432216887	88.05486086809131	86.43545585863689	89.94994621063664	89.27014157615324	90.15496119952672	81.6904250956926	88.79027069568687	90.10476681087263	85.03730735264011	78.2443565114476	22.22826823838347	90.12024316782734
1447	2.397150840648533	2.0177529219153523	0.32674677852315376	90.62722340967552	91.81965681087722	0.2183473731708198	0.21834737317081976	2.3971508406485325	2.613949651353207	1.8009541112106782	1.8009541112106782	7.476618542686318	2.397150840648533
1448	67.1441248554547	68.44751417516989	58.88304548133938	57.30977463709102	57.014795754519454	65.30642544624324	49.787197709674544	64.4997880973432	66.587955359991	64.65326367120959	53.49136416231547	5.380659034244875	68.04125888998198
1449	57.10057313059338	45.92884211540127	56.0786389788109	72.8426674666412	55.17248633559488	59.77439679592129	44.7033448442679	55.6880650657126	53.22041333847416	68.61416286093693	39.532446473252286	6.369254105962155e-2	60.7129953091227
1450	59.25232150310967	63.21509488058034	45.7204548611806	39.674937191941574	40.157568923133674	55.80322385173404	66.3347966646764	34.80031356247352	29.620472008853767	51.82697225625058	52.15190078484402	9.675277643001338e-2	59.094739545631505
1452	68.50459273207305	75.2920114232523	64.92022139170413	63.21138583016115	75.88922065512213	62.78316571281649	52.758968502533044	76.31450338504565	76.87003206165231	56.77885465086	60.77504772028279	6.050400231634663	75.41488655576923
1453	70.91660003459559	70.67986321617096	67.25227788698483	69.91822562046094	73.80194743751512	70.79869893106418	70.70183905575566	71.31307209165723	70.89115328991626	75.66962701961803	75.53877916528026	1.1090773573787327	74.73783093506844
1455	86.44870716773056	83.745035554526	83.69330364756674	84.89539735918697	81.0687246896961	81.54080708196885	81.12969178365191	82.68323909404688	81.91141556889005	82.30486071641047	80.94981302377752	6.344571743378003	89.0170835082331
1456	92.15858593399624	92.71479387605388	83.49734667800588	92.56329585280906	92.09545317876821	90.19091679973596	88.74621472425761	90.91705034847607	88.0152595451507	90.57790774339985	89.240703155026	17.303617471839907	93.41482795082136
1457	84.3168361187253	82.18288499287087	71.71428985780932	80.88309459679252	85.91277520868029	70.14302622977118	71.18813030348025	82.2142793226752	83.66620826312847	84.73268473062878	77.53338358266353	20.15249660735772	88.72703085723154
1459	88.99532221261623	88.57326244975572	68.2554549713591	86.63199875804108	89.65913543477329	77.92621550071236	77.00420906605694	82.69190769710167	77.23432199921561	82.88637003409772	79.07417612371182	8.97985154480001e-2	90.06212902502757
1460	88.58255797475583	88.92231104099237	86.0228324431527	85.9655924934947	86.32685074585753	81.51221800891106	81.51221800891106	89.67407428837232	89.00331938790033	81.08424578462377	81.08424578462377	3.2253748008721246	87.63625122292298
1461	67.1441248554547	68.44751417516989	58.88304548133938	57.180409772927376	56.82173346890927	65.30642544624324	49.790076132726746	64.4997880973432	66.587955359991	64.4757207910581	53.31382128216398	5.380659034244875	67.81536288301328
1462	90.5864733183481	93.45012781986476	73.84807663960554	69.36807312714204	79.43620485931802	69.16481991443182	72.11301068811319	83.61922900283545	80.2451086558345	87.13345107863356	85.61580455352596	7.019212762912506	83.69453152709609
1464	90.18083229783252	89.440300362887	79.65774897142846	89.05169911882564	84.99857133838391	81.97867537444439	68.92636206832499	87.4383662461941	77.69342014640142	81.09132331058392	66.22508653837647	0.10168383424888061	88.45040997649544
1465	75.67048880762255	72.17091288257362	60.59368123297924	68.35027932047544	69.46665634107592	63.84550645855318	58.234563839550916	64.61109785266132	63.65577884001875	61.33206193663917	65.58719861106292	10.803003253115982	75.17421563794066
1466	80.30502668449593	76.46025387796446	74.11227787785717	75.13678319446146	68.14095185553674	77.55277319225867	71.25013608941364	75.10492753415592	75.16826313670539	79.75064751220847	62.341671525164124	10.382382157729655	78.60348939501006
1467	74.74187671250436	74.79579276390803	75.6676904565225	76.93789669786354	77.76788677302928	76.33025877167672	63.72577678380935	77.83153084168765	75.847098889857	77.14868205861289	72.26925073818687	2.235833134557602	78.30016695402911
1468	51.17404938983494	54.46961919178823	32.44485087287109	50.676180147576176	58.05623309251181	36.463994267341356	56.49916078923805	47.13807163563452	49.451961025810164	46.94021018981658	53.07840751599136	5.8178191488458354e-2	57.285975135097324
1469	91.71276150217528	92.62697137139921	89.03794123420961	84.35246312470625	86.01142353512266	87.80007085617838	85.33308683270513	90.20864711022078	87.80949675592173	90.04399201653685	89.99506168754498	2.71738353418856	92.8240573673432
1470	3.287930434460558	3.287930434460558	5.965462811017943e-2	0.1789638843305383	2.1965077556463295	0.2875596561206935	0.2875596561206935	2.494780896197224	3.287930434460558	2.479928111352236	2.4799281113522356	0.10859577179015187	3.287930434460558
1471	77.94143568151192	77.15903015169306	83.59900166667519	83.46217590202423	84.66194787211482	81.07307071654921	78.2153724082874	84.79083113941861	87.3336371741484	86.97302368990421	86.46337995810003	11.673811240582028	87.85415125507828
1472	83.70703845986013	63.72021998064078	88.0057114168605	74.84331744960956	78.3411626869371	66.21356494251154	25.899289572561607	55.863144627190806	59.13201567205281	77.83999393346141	31.796282635959727	31.40141029057227	72.12595786944466
1473	36.77797193019507	41.355056338146554	20.548154950060223	50.04319925606487	50.555524866177116	42.334979839024726	36.44040886269723	48.12924964440593	53.28192117273045	49.268181689802276	46.85772393619295	12.39344466463965	60.33357263711451
1475	77.9409136913502	71.58924019751151	71.86637603643761	76.5128331657753	75.00202766741297	78.47256884725667	69.7400250402636	62.367805995669514	68.48888034701305	75.37559854467962	72.62747465042646	5.811453992269679	75.69444225215418
1476	62.832320920339725	62.08160140250435	50.25386818845512	52.414087318072035	65.65542222693685	32.007377553078115	36.29440056681773	61.968790511899094	68.06317075529181	50.94125651096849	56.84060786716346	4.292830538155837	57.0636377127887
1477	88.18806143307634	88.99395589305313	85.8178609189871	87.00322403670195	89.16746967191874	82.3690119964245	79.07257918716101	88.86749884118007	89.39219468662183	85.89762613235622	78.61266479729854	8.033911005439366	90.90519047177854
1478	94.95496779461185	95.47399431552672	93.12255242791304	93.74214511746783	93.36901669242553	91.62663564538592	90.84651620126985	90.13657093823332	88.70829073141844	93.59855232576575	91.00388530575964	0.6792419961715682	95.85094185715376
1480	85.48933256060194	82.77957684374681	85.46564511210408	81.94344537835015	84.95456952485435	80.0055955852907	83.83912576346727	84.76064433202347	84.87235327020525	85.1158136150325	83.51531692053919	7.296023305033564	86.57427490613667
1482	74.22235188374074	78.57954359934777	53.62648981542397	63.358935175386854	69.23951398052559	65.7450667882779	51.55679783216628	82.5926107182424	74.17316433810196	79.41923559953031	75.79352779800146	13.338721539821133	78.02324158958459
1483	83.49943767448997	80.29084927652363	83.74328912092189	82.50466482985797	81.11794548675266	85.0163205084622	59.19812979548873	78.87230798799803	86.1259033868164	70.71548587737789	50.16616307662707	9.02058967215591e-2	85.06117040218676
