"ID"	"CB3"	"CB4"	"CF2"	"KO1"	"KO2"	"NG1"	"NG2"	"NMSD1"	"NMSD2"	"PP3"	"PP4"	"SB8"	"FUSION"
1301	78.8710924230747	76.21073409981167	78.18811359796165	90.69297881643233	82.82053795382984	84.62290144992349	59.334133055698345	85.63042189201515	88.4173416574129	90.4122786735012	88.57679973033547	0.11664245415433593	87.13899132846683
1302	25.861047410979438	34.842565669966646	35.064496242726115	5.147520591929377	36.84694470025383	0.29581563058961025	67.6177768603445	34.39479321800647	29.989787053763944	2.713474270055646	12.741009373485399	9.887315874184978e-2	27.61325113266107
1305	93.93129489551359	95.02416010613113	64.91410010193593	14.78837980313462	74.40812781147848	3.911232507668754	48.73326913424655	94.90711366206689	94.33505615096693	2.6096686082432945	85.39563503120824	6.663851721750676e-2	94.75834673403874
1306	68.81657960251093	62.011776466769575	53.404283065509176	74.24795927801907	61.74810051006522	85.83939887270543	29.068880145292198	59.07047672343894	57.336889736547604	70.57449529515128	47.90565900405905	5.134506944193466	76.35570454228562
1309	61.76985210569934	65.0976344978434	52.709379292465606	1.4859507609226146	52.02076184995054	0.1420436740285052	52.4263318363275	66.03698246486512	63.98556346950728	1.7244510009635852	31.076227975795423	6.551402063785418e-2	67.78434685684654
1310	46.52522681964062	36.83299288666882	43.38599323512799	55.66911596578172	44.90377545065331	33.599682654556176	16.038130812639338	28.45469292511404	37.717442602350694	55.890892689513315	49.6312582561265	0.13223243883288102	57.14716259534286
1311	22.73143337715342	33.18358306644926	12.295970865952377	21.49366083330045	43.25558453034476	7.891032017318982e-2	7.891032017318979e-2	18.401825025363593	12.498458782768946	8.890217138598436	0.8562722497808958	2.5724316004751814e-2	19.493399107107795
1312	59.4122394782707	59.98368272094731	56.082313590679874	40.73374979396822	50.69374264445064	34.28679256408409	16.20708126636966	54.78575619216796	62.50397238338602	46.77021340368553	44.34093280719701	7.286344561786641	58.4590345128077
1313	71.24994809816567	66.36307444040438	65.90052864961956	70.07505995512244	70.4231116345603	67.15484522180198	62.25388466008356	70.45311628147192	67.3217311301997	71.43219236266114	70.87710062871028	8.653471127508496e-2	72.9370890778631
1318	53.48586699264914	49.0100404055076	30.770267875638034	46.399932783710376	54.671370760918045	52.09655205577577	28.920177778387256	47.00724410166153	47.96975907946505	46.60620312850696	35.847118825593775	5.113102560033553	57.67059523875198
1319	75.52376514214497	76.89985009017818	62.9130173821605	3.985311619834016	68.25599771984847	0.5755492723882603	77.4392518845026	63.08139822018115	59.50996023733103	1.6017300209495928	69.33302291564803	0.26241168618329314	72.11583387428766
1321	67.35292985333923	71.63049049496354	64.18520621534704	18.3102853030028	68.55115459953444	0.29317471871939127	48.89592895225876	54.48736379450935	59.26279642118133	7.462792381283739	22.289540780228283	0.11068841408613178	68.37703338251292
1322	23.388001697329415	11.671937000229999	54.19002233062978	53.22555896305944	57.373155554190156	0.13382812346409656	0.13382812346409664	27.785214653425168	5.584933096524773	51.7904219333805	54.58312313216972	0.1030799711097318	63.793956012700306
1324	87.11280093994631	89.2034777851899	85.9956299816496	90.59811694394216	90.02388503214941	89.92688061439492	80.48070677499703	84.89367288254671	81.02458912315123	88.57715514166699	88.22243030112708	21.75935339654094	90.15134879627018
1327	24.08611501983165	32.142730915360154	13.080302789092224	16.02240710004108	60.93072779730262	0.1350484483492452	13.511132397929252	36.6078493798928	83.04182189418793	0.941962929358845	4.257669406618191	8.023776927996666e-2	37.85906534361894
1329	55.65315098936018	49.12593059011965	57.643777391896656	63.76819510935442	53.582862817774	55.80504120876733	49.13713295712878	67.91407060310225	61.18427818766138	58.84927596119493	61.387519787512865	5.17606242338872	65.0702457436991
1330	82.30630229291002	84.21400616937848	36.012355674616394	82.14388826413919	77.81235154885715	83.06632925883363	64.13804772229628	73.22802262412921	77.60844458755656	70.30851890222301	52.64646549110537	0.1219661366006948	82.83786118984261
1331	68.86087805764987	84.94309161351994	63.580914097916995	59.598814323550044	90.8004476202566	7.810044141809275e-2	72.82725368204981	72.63455502066427	81.11515609344042	2.1318055627721404	44.912513332034635	0.10953542625270829	89.81590389136691
1332	86.26804338927842	83.9328057230786	78.45673080578543	91.64829482009522	89.2610547692116	91.64775720963179	74.44546099035492	87.84599934941996	87.3214156321133	88.20439921808236	83.09704377584106	0.937934325336428	91.20313572851259
1333	85.27556774609164	85.04709680029391	80.7659313732517	83.30103656255775	78.16500794513692	89.73910461888566	38.66269179893182	76.86005636068715	81.30986232476151	94.38099979051184	83.26792598064041	7.46783081292515e-2	85.90841853991859
1334	64.05732240973184	56.50110403664096	57.34215022237641	72.08285819185727	56.70459186602091	74.4243160457273	46.814972659620715	72.05388737564611	70.6785975334653	79.15470118831871	59.999699509218374	5.432872798912782	69.06024779916352
1335	51.05918969964339	62.33604379051315	55.64800901099775	38.938194485625885	61.23434844299427	46.41468668977859	53.880237712023735	58.86026885374186	55.25757400331119	40.29770070953233	51.42487924707717	0.10094263258724548	62.52473897498273
1336	81.84897608838392	81.21466511659494	51.71197440409585	71.7711605381949	71.798254033613	81.09938644471572	35.78568081402765	74.1744782946658	72.97417739836578	87.46734669759643	85.05736133621544	0.10303243876739233	82.8212705608667
1337	63.409818656104335	69.59497390714046	55.93060870118246	29.776398391832082	73.4818837615862	13.760297157273982	53.823749958025815	59.18115891541703	69.24771326500868	16.070415149436364	31.16276076265879	1.7080165273705303	71.787953199056
1339	68.17147563717837	68.55571053122299	73.24474337170055	74.98316018151351	79.8255740278614	67.89895256549524	53.01243138308831	82.31683803157465	77.12206456381635	67.60883943248987	65.00880293641391	4.767089285789463	82.74137673895218
1340	56.12269443337951	56.84055718528837	49.786355503895464	55.88228686804999	51.028177585212745	57.49568965350081	44.64504968346623	58.59067494341667	51.37407819621336	53.02864654687686	50.72590019457366	6.515534233638647	60.587997725398694
1342	60.052241871797584	66.56304492336288	62.86703941900409	62.0915336541061	63.60369969443307	66.86807263594666	56.02359986002023	69.90523968387599	73.36294909953521	74.3891024851626	70.0621983965582	7.471555319270047	75.9061917317985
1344	64.18220236067849	80.57181465415678	50.539611901125134	22.048714464411237	83.08421739926484	11.388162632386342	47.71736100237221	79.30555478610388	86.78224424301195	12.638705645459714	23.71450730678795	9.55376945060393e-2	72.06046397001235
1345	77.33464226080359	84.60816996658674	60.70136016984655	81.90584369909962	64.70827442246252	81.97759481468873	53.615678528936364	86.25393307479949	82.94313335101866	74.99893654417849	73.03376635414112	9.469072220041593	94.27770468506463
1346	50.72305540539199	52.07144056627547	53.23681341983263	47.98934188316491	64.59753559894274	33.60164534434749	44.299125893459106	63.22768723939783	52.92224117113922	36.480770806905376	45.686343745437256	4.508885579620223	52.78363872970666
1347	61.72163511662612	60.395718750274305	56.18189908713237	48.46279000681156	62.11075266953981	48.05604508839757	60.82905160348792	67.23913549540657	69.79479696665685	50.55826995328858	55.37886934447862	0.19677148647972423	61.97061976086579
1350	81.3160270768824	81.90089140519959	57.723562545483766	72.39973685958418	70.86881855667644	82.05376637608855	74.03503410116042	76.29252447545286	78.40284660522566	78.12617308943416	76.79009548921066	5.8188427944783336e-2	82.30484641547152
1353	2.4480661047688335	2.2000197045301197	8.26821334129045e-2	2.117337571117234	2.3653839713559335	0.24804640023871352	0.24804640023871352	2.4703021623121764	2.4703021623121764	2.7183485625508896	2.7183485625508896	13.865929702780546	2.4480661047688335
1354	72.37766909473048	83.72117838759098	71.85006003232236	10.890679653229943	66.36218093630113	8.081059703001912	61.06055702636204	74.71070983400088	41.61421684710071	11.408594411627066	42.54424953312303	1.4298270033588987	78.2895277448315
1355	63.77007937217449	61.3000854841594	29.008153342447436	93.48827256325791	83.81746186523557	92.62221846602655	49.63189703763296	74.39624376338202	72.81832649536076	74.22366352873517	33.822428134301134	0.12112447459657165	88.25035424504074
1357	85.89464226786534	85.38590525794775	76.38584411618615	84.18086289251619	82.83385313926559	83.34120883598924	71.72090389563476	90.71370315637624	90.71370315637624	76.94213387748276	72.58069259216336	23.99261549184658	90.09830584345211
1358	19.873127606765504	28.550220502809072	15.616475831977636	19.371547271550842	18.512794217667246	14.085735996165463	5.332746398915537	23.66262147050566	26.534976465112734	17.477452465462846	16.43372337363912	0.14717746820046013	19.636944480011056
1359	57.47296126240206	66.78648351300426	54.55890450095655	15.717681866067778	59.29117728621104	3.383390899767369	45.302376357005684	81.993026904441	79.33612505510914	6.635781422247362	7.562068329333201	0.10843092893037425	65.35068401330724
1360	40.70120162483242	45.70152549548875	52.15506220908814	34.4047746667008	40.61794663825103	35.41087725762682	62.902021173451615	50.23187959491096	41.45989743486512	38.61601044026759	46.38956168440952	6.867188736800174e-2	44.67921147386365
1361	78.37305367009418	80.2137813974491	73.78848771087641	71.167876109767	86.55487496737537	44.70304968209089	52.22672513065937	81.98297793435233	84.46708134676989	50.36622421694199	68.04876607115999	8.090728114018544e-2	90.04764787659528
1362	69.59611019746424	72.69658942625415	54.13330464113875	70.43648297988067	71.97194642973331	56.879693074115586	54.579527466209555	66.76815645819731	70.19053117465143	70.95009968330447	70.4146337878908	4.896265431702384	73.21646101790495
1364	76.07763989671781	74.11392471752029	71.47100083982248	76.08805961302491	77.00741441785956	72.95871102105367	64.0443949312408	73.6534614047314	74.6334702502418	73.10457440427946	71.43412307173453	13.597089970591213	77.23163278119091
1366	62.7850720457359	62.91409205536779	60.427275277568306	63.55265628831353	60.732272250944774	63.01461770711707	56.09599304528449	59.31036392444924	56.93115621366983	63.61157002056177	59.40194535028969	6.775251956034817e-2	64.73885272321297
1367	5.54326539362006	5.543265393620062	3.2336893209182023	29.85369361072824	41.191121405848556	0.21653380443829415	0.21653380443829412	6.178549061278444	6.178549061278444	2.3675541031644003	2.3675541031644003	4.0445053076371655	6.3084693439413755
