"ID"	CB4"	"CF2"	"KO2"	"NG2"	"NMSD2"	"PP4"	"SB8"	"FUSION"	"MVOTE"	"RANDOM"
1324	86.51587083737505	86.22118464202141	87.13758379726416	82.7031402447034	85.96816697908118	86.26877726574858	19.852976167203433	87.14123765557153	86.5653530351545	73.16667186540364
1327	84.04861862684467	27.54995935413749	62.13182482499323	27.663286628653257	85.32562105896233	58.059504140822895	6.916086248059601	84.78259177724546	71.25927007229123	49.43648924757271
1329	74.46007275873522	76.22243634791008	74.72108316033722	68.16474034082	75.05959618743488	77.80859745535285	5.098212581751893	74.69387664943244	74.06287548417497	60.136002389091814
1330	85.54269067761398	71.77519337983468	83.02364281859502	68.36175763971283	83.78041762699378	72.17112781302197	17.842241559169054	85.13471686253999	85.12380969167349	67.44168214450762
1331	76.12777434802275	68.83488883889514	78.73558970572182	71.18564571033116	79.34566749353398	72.67027135142295	1.9897282866375994	79.35473493642907	80.13573935061001	62.59952492316984
1332	82.98769014909297	79.64299037277442	85.66306070022014	75.50774930716221	86.24174525686833	82.40568019154512	0.37791743738765504	84.92977114482082	84.54006077120707	69.17387709024133
1333	81.90043528848551	78.00366368737005	80.41835808328229	73.82491764483203	79.9551770431826	81.573494290451	7.467830813471146e-2	82.25991241248272	81.55621296394845	64.31544882237162
1334	84.92722482038111	82.09407936354786	85.14984019047314	82.07722795231133	85.3744473919232	82.93240619267787	4.622660250627153	85.53341984979225	85.53341984979225	73.81897751264319
1335	65.23729736405687	54.33476469891111	60.35905056711628	54.09994681135743	63.772364762437306	60.1663433924749	9.132148912297753	64.5398974722345	61.77723544142025	51.96484605822753
1336	67.02164753502218	69.78453655876783	67.39445439099194	59.362782834483326	69.77520623929723	70.38993152510939	0.0	67.18638471121106	68.06755713753063	57.094053984927726
1337	69.8556525642372	54.343254213850976	62.43211501359609	56.722119384223426	59.57026148846306	51.57527662033482	7.986797749691303	68.91640293391136	65.77889426168869	52.04691415053705
1339	74.7312620279749	73.87104019475548	74.8993508679536	62.10161865068936	74.63604051934745	74.79924819906716	14.96080424645989	75.99935949814298	75.99935949814298	66.47435053980988
1340	55.848433768201986	55.66018854372721	57.67951372278402	49.512276575426014	57.00017490156134	51.92369927857883	8.944353150747702	55.837332569492546	56.19505684081	51.02028071455812
1342	74.10230715232775	71.07733594198967	67.8789846272347	53.46825952377814	68.11568306547854	64.64562516160002	6.850834297478977	70.32488809146044	68.52473979827461	55.97764113630204
1344	74.55015604265914	64.82413600039045	69.10407541455544	61.00387435727052	72.44709882346434	70.21128264259757	5.950053452783028	70.736244765958	71.05713652272465	58.64147388010262
1345	90.0473816743538	62.01966239596427	79.54077879027624	73.61061291805449	88.45010095273007	79.18590541510996	18.90971467295932	90.18548553794136	90.54745149475339	71.29242998401419
1346	75.87184035415584	62.621767195183864	68.68473374363066	57.75459326280914	68.93136552039284	71.21107153773028	10.102237797366039	71.63835303494206	72.23570707927868	62.45131792327172
1347	65.13995265363512	64.86104013436209	67.37701784178381	61.445640625799335	69.03401046306482	66.79388580334663	3.598773389391458	66.44001855544421	66.57341990228642	63.38690566652006
1350	74.72745427569146	73.42293960588418	72.96287771366462	64.12915177598131	71.49624712647002	72.11017443798298	1.6323865295832546e-2	74.2943333786816	74.53170486602858	55.74352207081955
1353	1.3243475821318698	0.39395351897217235	1.7183011011040423	0.39395351897217235	1.7183011011040423	2.041229998411867	13.86121145291541	1.7183011011040423	1.7183011011040423	2.428196407055341
1354	64.59460771722456	64.04969822652565	63.19967134624266	55.13925189959497	62.095116025513974	57.367096940669235	13.622282429220059	65.67146901560442	63.580473663551494	53.57933245492559
1355	61.188740994668024	75.31779450006624	70.56557353344422	45.19574246917325	77.92047538179493	55.02619070544375	5.6535044703449305e-2	74.39509404426265	73.52027722742027	56.58965693407134
1357	77.39270241907364	74.1722977130501	73.56136630388863	66.0957962030871	78.31387046470262	76.72714060627386	29.748078354516338	77.17742850090879	74.88214314167551	62.73884674662279
1358	52.867221374411535	47.80052282581501	52.588324439099466	39.1715546555244	47.92439906597091	52.886958846656505	5.427790866261898	53.54845985328147	53.41746813692034	42.983178295240535
1359	84.64858832372998	69.02105098751021	81.5925677813674	72.68742380210931	84.69890801582925	75.86569085305565	0.7186672702019226	84.1958019674289	84.1958019674289	69.79660731318981
1360	60.47787757254769	59.140996155633005	55.98455081362598	50.55961675678217	63.031419181029904	57.17453469077146	18.84819404397035	58.42837984482853	59.85924371794597	53.15333980744202
1361	73.23666128427935	69.10957121386811	73.6376549374549	60.24958932640189	74.81861226417547	77.03636093514842	0.0	73.6376549374549	71.41685946742373	59.06826685875195
1362	60.80452692406026	56.97935675895557	59.48387711008459	49.74341140334462	61.617951863761434	63.9998122178642	9.481279614279735	62.8180723583839	60.75255568900051	52.9546094995356
1364	81.7651888537178	78.6768181591291	81.88105819692352	72.47258326176596	80.80468631082263	77.6759822046334	17.55346131872381	82.70913138156904	81.67345221828509	68.37651317234194
1366	57.419740241495475	56.245426689981095	56.38504080499443	53.12498462111667	55.013124263494305	55.443961808163	0.0	57.137439993020465	56.238932453444676	48.38842986471826
1367	6.3753267968852665	5.092608171748219	71.79850524892272	1.8787038524757302	7.074903441174668	2.8677336028882583	16.41119218654142	6.3753267968852665	6.971649778875613	17.095265911231643
1368	54.09989200398974	57.61921576059	58.79883197333573	46.63881295878246	52.6785613637002	50.636651336397634	5.907889272234334	60.09597117592127	59.91197252907743	50.01320058488265
1369	87.18964171953016	83.02774455148452	87.5307097508134	79.50333059798488	86.92471081455311	86.57429260916064	0.37250335648560073	88.19627146006283	88.19627146006283	75.0347519376819
1370	74.92149498593412	71.24186221968179	74.37676795046539	67.92024692887779	75.56943213586693	72.31279501619429	5.587192915566771	75.36310262565615	76.14558233817661	64.2797784677604
1371	3.5375931535934324	3.6894090763030025	2.7050173095941648	0.5599266989464071	3.264944008540572	1.5851639117013507	9.079561252687506	2.7050173095941648	2.7050173095941648	5.953769787598303
1372	67.52722789261578	64.25332029209446	64.55907525298032	53.238657851414686	67.43382137291466	66.7342095901627	13.459427074761196	66.68839193155485	67.13267596099398	56.196867283148
1373	58.96727805878575	42.444073914959446	56.32327773891398	26.67456222054101	54.969884513309566	36.041231660301726	11.255206885119057	59.12514197345459	51.7842100264172	42.02011740483685
1376	83.47258015364444	82.33212815720947	83.25372510380137	76.53560260714657	84.18341281321004	85.00979169668845	26.52254882585729	83.03881717573167	83.03881717573167	75.725778896421
1377	85.00855626342629	84.27465209560523	85.33439699699508	59.24482124781668	85.7875590732586	59.957761726138926	10.069469527627843	85.70208654987465	85.70208654987465	69.50569089303092
1378	64.29325666360603	59.4281600906904	71.62411188143032	49.86103461704218	59.4834878656428	60.63061015150384	0.0	62.11630188943206	60.924657677265	50.99468323786114
1380	81.47060238406337	80.8262732505017	83.2463696378428	77.79858417056971	82.9100500827868	81.82218567463343	0.0	81.93368854125445	82.2630599565844	72.36876039152563
1382	86.77423240267395	85.64595200279803	83.85651455408122	71.05711211518914	86.64278106771285	75.3015482748367	20.575154583116987	87.68927907331167	87.68927907331167	75.71679034883518
1383	44.59824294908674	44.8247301443536	42.81490155902647	27.68878433345815	45.09185377884482	38.125106557379816	0.3539786789403979	45.06334772854362	44.785212074915655	32.22683094190389
1384	69.70301436666175	67.58792708265756	69.96596436954805	68.78754147125315	70.28428587623932	69.50972789197	0.0	70.47078339710625	70.47078339710625	61.521168683007446
1385	89.5596768880049	84.79378594503612	90.74059871433367	83.38336746363318	90.20202906610284	87.77534925218913	7.106844087018893	89.8955158447793	89.45661590499925	76.93584222216337
1386	71.7623308923015	71.95597161801297	75.22310432799448	66.16450532497336	70.7358168650567	62.0103251105946	8.797836443790013	73.49815376698102	72.60067494304523	61.37292571866184
1390	82.39792525505187	78.17405561042614	84.57881315449306	66.19258673447386	83.43701660764954	71.77426562729865	1.1681178307879034	83.87153292141639	83.38106079223834	65.69320660277678
1391	86.22127441137442	67.22816517903973	82.73864817582506	63.2868593825054	81.78268857619003	57.234465675169425	0.0	85.34911629628397	84.50819131106056	60.79002928278406
1392	73.22842996171701	70.62777104318513	74.17534163803624	73.8937792381974	74.18782393363841	73.33454220224412	11.160799896567312	76.26544780146313	77.11516864900982	63.59021724494435
1394	82.13369607312606	74.24276062152668	76.88114243619569	68.09129969934217	81.4698477259166	75.14783238593917	0.0	81.59301952823752	80.05424221553514	69.12866536955168
1396	2.3499638299705605	9.244013031230441e-2	0.1416392233338788	9.244013031230437e-2	0.6419879798615095	0.8810699942059365	12.649605866667946	0.23407935364618324	9.244013031230437e-2	3.078238293069764
1397	63.878003141513105	61.129902572818764	63.709527058799544	53.141326559621206	58.95927161762795	64.27452671424696	11.856032827964063	65.32913836273117	65.55577757730794	48.727835102216545
1398	71.33060664889662	69.52047012734029	72.11534191210622	54.56838698571084	71.48092617638638	67.62450508483168	10.937865193912078	71.74037674568918	71.39447698384456	58.08129152040068
1399	79.63973361562668	77.35948418533877	80.53386873665822	74.26761700794927	80.20243767453388	77.25893765848546	2.2697418699902636e-2	80.76125207278152	81.07135623447579	69.90795576551832
1400	61.67609919187188	62.45164557499533	62.43158579275776	55.77698776812622	60.39750365031335	60.83530623196663	15.219406880693528	61.75291090527972	62.38762588201715	54.27730381685938
1401	52.63971578127915	49.930751839040944	57.609334423574495	41.91571425839024	57.43026737390581	40.66420263416655	0.0	54.71004436069632	51.68478366756489	46.63880575641529
1402	67.39399788104605	66.94275075069402	59.62238696166009	48.29177608367404	67.59795212689211	53.672998838439355	17.040597769238747	66.91661995314587	67.44712373866656	53.128224704955706
1403	3.175816936351423	73.5400776788569	78.51128389146747	73.15074917831943	83.12832665977866	76.4959210317174	1.5401276423291697	78.87747314409252	79.60209925257415	50.106294626285084
1404	52.55345988876415	53.767618202667435	54.59062322158912	49.7208140721136	58.036142456127	53.78460551002209	14.562843283013086	55.5907553507865	56.398177124290726	46.69200514838502
1406	77.87626212374568	77.39770816160014	77.62236909381362	66.24716139382244	79.45509580928868	76.70555535336014	18.70661930897873	77.87626212374568	77.87626212374568	70.09094521499917
1407	81.28908628695544	80.99404480970601	81.67118985814854	60.92514447776441	80.5624132175486	67.91221558471963	3.9729268390990455	81.65229176695212	81.65229176695212	64.43733042159536
1408	60.47787757254769	59.140996155633005	55.98455081362598	50.55961675678217	63.031419181029904	57.17453469077146	18.84819404397035	58.42837984482853	59.85924371794597	49.17648578791013
1411	75.74536792728647	75.42278064116876	76.59646429512345	72.37977782571996	76.90179861924045	72.86661957576867	3.081656040394185	75.63474108372169	75.63474108372169	68.23635929012441
1414	73.10625372867766	71.14744121932812	70.89288757535014	62.14212368627885	69.16840143648514	72.6907791927726	14.853255051400502	74.54448868506948	74.46332321572052	63.030167751375885
1415	86.8648050941012	86.5671438156111	86.67620348781449	82.19295252092323	87.9642692654055	87.3666383854134	11.431250204625416	86.64461641406875	86.26493724996466	72.50821276620908
1416	67.39035555462989	67.73627326871238	69.18830575916569	58.756211692758306	73.99884144959226	57.94266011896507	9.52325384694812	70.26406827279884	70.24105169621633	53.737869003345565
1417	73.22876871982373	69.05461473150957	72.4186594178789	67.28429643739364	75.20955029231393	70.07333040481441	1.884828406409536	73.2722356734947	73.47145113601634	64.26683607902535
1420	60.97549962147353	61.276572555089714	61.46649225961668	51.7550521083637	63.24509884628213	59.60337407299322	10.87047162482902	63.71486919629744	65.3321058190326	49.7330512769635
1423	62.340965658790616	57.860077558068724	63.47174943596764	36.90381582448695	66.55114160886335	45.01321522151609	2.5863051804614994	61.546180838942234	61.85203039120599	45.3210856500014
1425	73.10691025272916	72.83835252341467	74.07663487124461	61.397722749446004	74.88720360616466	70.89631606827784	3.047605896797987	74.29914829473742	74.03740218469491	62.37052077246965
1426	69.19869738009321	68.97187149949775	74.68727477083617	52.37159030537358	64.98807073673235	64.86519539054633	0.0	74.22846824397894	71.71905631692549	59.37930257387964
1428	67.64355287620563	66.08240058876311	65.36200163763554	56.031307607549365	70.40618278673486	68.4781819066719	10.189502648505329	68.36337469032675	67.68952475298848	56.815647852527476
1429	77.0733421444277	73.30708552189843	75.84173504260572	69.89406173596826	75.01307010631734	73.54960649567347	4.006152881965236	77.09256771164851	76.62701992832513	62.72717575692093
1431	83.87122000162222	83.79785589880365	83.96143494576015	78.37193943331384	85.66585137158326	81.60481010051332	8.607857588523924	84.24481738224866	83.57871834919575	72.21041902642003
1433	52.23635960923586	55.482515407941904	61.881909642872245	51.62579948867516	50.43686460212575	61.1269765408856	0.0	52.98489198759898	59.85406642641984	46.9443301854465
1434	95.08269878692266	86.48938480105048	93.80081743855699	95.40840129237307	96.36458013528832	88.30037406076964	8.98642426603763	96.36458013528832	96.36458013528832	80.55471017211177
1435	62.6057655542975	60.43050206646121	61.544257448089255	52.78482956387134	61.71756662321999	56.86218170166827	5.409752582535549	63.13949698768613	62.47120837769597	52.03052846026617
1437	96.38199836364369	93.28566263197868	95.37518078669501	92.41146190121722	97.12358224821794	91.37919140569586	36.31037337288694	95.37518078669501	95.37518078669501	84.9807556897448
1438	65.71354256321008	62.011414643730866	65.21985085734936	53.65542011710522	61.048686776260176	61.39002669220677	10.100751535151463	66.53032858927827	64.46733369160455	53.573258150758896
1439	88.36586726234233	88.42472360669736	88.39289025497101	80.09249078168406	86.67985492138911	89.09446890365116	0.0	87.80728141299254	86.77517570735421	71.28296018987629
1440	66.89246824028541	62.39336030453617	66.6551594609415	60.980530101268215	66.89344148856713	66.73347620392475	33.608880748475634	68.01374094339143	68.00354073695446	60.12756309254459
1441	83.23936534091257	79.17732454858518	81.5882400881256	64.79370319292477	85.04293761611865	85.59562964959396	5.135825161215512	83.23936534091257	82.34272280325364	67.41915313683026
1443	72.23797634679944	73.94671612509464	66.6124435401925	62.861639352098585	75.35674673785437	68.91282510782797	18.2395708560563	73.55458228274065	72.68261316816675	63.581119043799994
1445	85.00882683104122	81.08120938980731	85.58916062567536	74.83711907339004	85.48827579510225	76.9862535421517	22.080306060267553	85.33186445467541	85.33186445467541	75.08422082772606
1447	1.8985381561349408	0.5419970267616855	87.38954505561244	1.3382287592975937	2.440535182896626	2.1261523272676905	8.370521887020802	1.8985381561349408	1.8985381561349408	12.880375756029643
1448	52.97201788853755	47.735750668556115	48.53457343734547	40.41673869804226	54.52283245357926	51.34527206848437	18.41877923610437	54.5647937577017	54.878869456477474	41.82704651044566
1449	46.64107774441572	56.32869699190006	54.78335025709756	38.10547662975078	54.18906870722087	44.09605840822054	0.0	53.96986142168744	57.33165419983865	44.0996148091516
1450	62.06520027408201	53.43667922540314	53.75333831160872	58.988247540729176	54.40466067605934	57.61339192046844	3.087087350694117	61.374474342542484	63.06411617603535	46.173183002203274
1452	74.48384156771787	64.14179170170394	72.8786820341545	57.96312538153015	75.92190306650753	60.4054305037527	5.6024552343926555	72.96413734590496	69.22399678990415	58.07061770514221
1453	68.88391132121802	59.71179663960291	66.83275202060072	65.32529460113867	67.65948899552436	68.61202675110184	1.0693408582662527	69.75862477623042	68.29151023940072	59.00631739553903
1455	72.16338566755643	67.81083532408643	67.20751914775539	62.68749914816433	69.6543429448378	67.72870906998138	12.494391731808747	71.1572881600579	71.05047158171516	63.204888769776915
1456	81.75982823914983	80.06097606553246	81.17221226613574	74.8414990903684	82.65868219661408	82.4792122629402	21.41909269341917	81.17221226613574	80.3949288467355	72.68891093702534
1457	78.7059000560707	69.70877512778989	81.28522846392214	64.53271629339679	81.99542822661695	76.60473268366135	25.259187381370417	82.76148641800631	82.77429687347265	69.23121934595055
1459	68.74050126686895	56.206174352987205	69.80930927492311	55.62941841686745	61.72573804213075	62.03965707643025	21.196836467548064	68.95915924093742	68.79954651394772	56.07471557287376
1460	74.55757867620349	69.86849731020732	78.42751578658864	74.72695645618855	75.45273220514396	75.99460939008912	2.213797104702926	78.01231929792205	78.02636811116106	64.26938182232487
1461	52.97201788853755	47.735750668556115	48.1705214377707	40.00596276839061	54.52283245357926	51.065079945306465	18.41877923610437	54.200741758126924	54.51481745690271	39.533185755122446
1462	82.12853577657312	81.34812333583375	82.61133530453736	78.84304643269137	80.8832239643369	77.97630842587594	4.771207658516683	82.13779188543788	82.58067846916052	73.9753786466822
1464	83.90484506432706	78.03345809875437	81.82088028845912	65.81988610124833	76.5641298519888	67.0688756410555	0.0	83.06958499629336	84.16649184865209	62.658651826955
1465	68.05130577230746	58.32256595686927	63.27553234891982	51.287672563125476	63.17261997460973	61.63403150258369	13.844948960568068	68.98598336151669	67.70193238563303	53.71427641262849
1466	60.74284765285388	61.00236795260587	55.35893956926448	52.84698771898879	63.378121635591576	47.01563724819706	16.7941858940261	59.31462180604644	59.97173208190883	49.407939823552965
1467	70.32838749864368	68.16811034302263	71.19810713544771	55.196643854387574	69.62023706242351	68.24169810896441	6.7753038920722455	70.9547357809393	70.79864981729199	59.549230442018285
1468	54.45746339023035	37.03143421937363	60.22574532891506	52.489865688164116	52.4846429444397	58.797237034678254	0.7646724192777538	63.148961514814474	61.0572463387218	48.861430928669364
1469	75.90499116906338	75.90162475898782	75.33140383046542	70.18954553303156	74.62825060487529	76.29425998734513	7.0293723953839855	76.86415828718529	76.66328151643351	65.37092525466261
1470	2.803195418170974	0.5593402980723249	2.115447837343142	0.5593402980723249	2.803195418170974	2.604927673799777	0.0	2.803195418170974	2.115447837343142	2.674788135415467
1471	62.65472455326179	64.1672510940017	62.48239322406841	57.696030487837845	66.4048010032964	65.06059467826672	15.107128970471553	64.92497697692407	64.39824546201028	55.418436444654915
1472	59.934215733906825	84.30237829812101	74.35832158615477	22.097842032985085	59.57987118620939	30.34261528795493	27.825219438003046	63.720602149240946	61.42234819686916	48.35978843851218
1473	33.99055023352213	33.613562187043364	49.89236768303186	32.20930231617288	50.335548152901545	49.63651174684714	10.837326367958426	51.34097734636214	52.95189482175837	37.28049178292777
1475	62.18599977160788	63.16235391756473	65.01184876351086	56.21720555046642	60.942310950774605	62.81057647871765	4.6301845173075655	62.00635941224474	61.55408762222338	57.26225472118536
1476	64.09257265495461	67.69475212539766	68.92160852786196	69.97315225375476	68.38223441537912	66.62090498759198	26.935509767127957	70.54540013913137	76.77044343175989	60.790800933825075
1477	76.67433411284411	77.09013633541173	75.77359787106269	72.75539180790499	79.62157262941815	67.5717438893253	5.611879076447439	76.26904961227208	77.58467107319139	67.71392932239377
1478	80.38397501726166	84.18409818873367	83.31881921097799	77.81583604676374	81.682719679656	78.98221397204485	0.5751389723563082	81.2797376652551	82.01028153680919	66.52993420547133
1480	60.2261884840391	65.58990205180909	64.47771330524338	60.92483377016973	62.72352277209227	61.58226652745403	7.4589536090176125	62.35370539674495	62.74028210720576	53.62723622518324
1482	72.50004967291522	73.14647767061392	71.5836199479519	60.19058186984222	72.39278484373017	71.43866894189583	12.905855852080858	74.03913648169875	73.10973204097874	62.6434567219287
1483	72.08356779744635	73.49340570204379	73.64402644673295	42.92253578418972	78.78828359361702	52.65566461963621	8.651191084783129	75.66560673477267	75.99004199251249	60.59973300153722
1484	88.54941599629582	78.42193976231991	77.49449287822692	75.25049349161011	75.77611761821176	75.93376889168101	9.65749752876315	88.13382204192062	85.58722658579869	68.8864684766289
1488	81.04205875800842	57.11847709052479	56.10030018466473	63.86701503865534	80.41269050193222	73.10532628121548	11.077340013222406	78.77425266960964	78.64890093173291	62.32273852406538
1489	72.97299705364001	69.32520619392905	70.2007214591485	52.80648939335288	73.20522265373428	58.802531738684806	28.164741519458715	75.11252065668384	75.23278491705247	59.12944991375005
1490	76.78794401460252	75.16288184124772	78.47584360909997	66.33086451686222	78.44081159872232	68.45339635363928	13.179410764202872	76.78794401460252	77.7399770909602	67.83275126400362
1491	56.626337126487535	59.54959079863785	58.89861021447521	54.37708225656118	56.0874463187581	63.79371124155577	13.1864150230162	62.55091731358768	61.92926661530777	55.709866351475334
1493	51.61905245531967	53.652511886942314	53.47466290037717	43.28831457080022	53.26078807417392	45.401208123952365	5.027115293915508	52.983694613033485	51.04742659078405	42.91538822837857
1494	73.20966997502876	71.517663573717	75.1221361116146	68.65897353832557	77.51720689134486	65.71949489317042	6.276035285577971	79.11153843048073	76.53171337343959	65.05255074949561
1496	85.02520433377339	73.98191160621165	81.04016014700038	75.0174710030633	79.18535564827499	74.71313177440312	0.0	81.54078833337385	78.95487109659197	62.75597281627449
1497	47.79578369462413	53.534566080287384	53.879862265353985	43.90916190092279	55.538666610662254	53.51977397388019	10.12972695482046	55.90249135434229	56.98667792277556	45.0361718611066
1498	61.14235996887588	60.125126021613404	60.95618499675941	47.996510323297144	57.53131091929191	53.14243906754742	2.5976779140895974	61.81259343781898	62.48278373316918	49.54343717178742
1499	72.38586558501889	61.796323926635154	60.78059022652522	61.11406355646795	70.8261488088803	53.20800599353631	3.726970904856719	69.32514254827863	66.47706893382136	57.057050571195575
1500	76.04972516968793	71.84381817531519	73.54900290392614	62.92605239674201	74.12559046382009	71.9362251769912	0.0	73.49601903045723	73.71179131394588	57.67435358142505
1501	78.50082261975993	48.786347819156965	77.38623638831959	62.87843303361983	79.05794065134548	68.43647070882952	0.0	78.85737864246009	78.85737864246009	61.34651416028599
1502	66.34730547147481	68.41874492983273	72.37532412730936	60.515775670623654	70.32823864653705	66.25449709021967	10.640720619893187	69.00231110568524	69.37739095669723	60.19509282056853
1503	75.39869012704689	69.34502378406914	72.2403868580952	70.85215214314289	74.32830553041033	71.59805524174516	9.98500208863876	74.08776783969245	74.1120389712423	64.50477152497683
1504	80.75543695579724	78.6330200341553	80.39234386270923	73.9128566515499	82.26768439612361	85.336120989284	23.693615631440622	80.57842047956159	80.57842047956159	73.17003025992162
1505	71.41284977914117	71.54580667964258	72.79293955689813	62.68809141909214	74.58340834005503	70.30161686939019	14.44327346723816	74.53677420248694	74.17349012641276	61.181600086498555
1506	76.76629216587276	71.76513893535437	75.23845161570212	69.43457460253252	79.39564168229766	69.69515678826495	18.524010828777627	76.11633541163513	73.79994127716533	66.18952466248109
1507	33.48992701702029	20.887126082150754	48.79351472619156	39.97363970129225	70.57402991667836	36.0624027649059	10.827728707966985	59.75021129688612	54.190436417999436	37.73522716328712
1508	85.11639077834226	75.27115661980321	84.17242561434728	71.26324493347232	85.83027417100294	85.2506751378612	10.291649291027602	85.80819992706283	84.11177756034395	73.70642674944231
1509	87.06085977669169	83.27112021992967	87.54665438102785	66.39897781119953	84.19875351608677	0.8276455065474283	4.8178772556882565	86.94169636510946	87.13494349879953	55.929038116722566
1510	75.4516648782495	70.09690562963932	69.80739019586633	63.275314955498466	72.73137321891187	71.14883508689395	15.718535980495815	73.59871735971156	73.1614223514344	61.144924622477916
1511	52.5951614990719	48.10905907033218	54.788010737484974	43.58145444016924	48.75652808798666	48.779231439945335	2.0625392031184756e-2	54.17732271008986	53.442823423478636	43.082675627997055
1512	86.40740705615184	70.24574664253261	86.67309996896321	58.14051267001533	78.66998651521591	28.387791919869183	0.0	87.4041617284885	86.88007741704422	53.98005584793714
1514	68.95105876439769	70.20205959744423	74.32536525661885	59.223550424794794	65.24685189922697	72.44102474917814	10.614513624512034	70.84120750160672	70.02409521335804	61.02583917296056
1515	60.32765176238713	65.15749623032843	62.757251965011015	61.80659377402324	58.440166687412656	67.9105355407101	4.43827306141139	62.148878081311	62.189754975226165	51.352552800038545
1516	59.06550566455496	61.13489209357428	61.884773606731905	61.06268366088269	62.934906131600364	59.896634955317786	18.816138962864155	62.94889300001447	62.98159781708422	55.25881405321089
1517	52.725789676240545	44.53711682963141	49.957610200719735	42.428359711745294	53.95250140265176	50.518915265712415	34.01993341900918	51.303193653820955	50.967270410682154	45.654794414382444
1518	64.90192473600662	58.84412139779528	61.715275846588156	45.4984765424413	65.89130067289	31.899666099536013	12.203573628274837	66.50116762921876	64.2517586593661	47.390362809965545
1519	54.48384615594932	51.532345877041294	46.08452734720106	45.42618157061041	51.3328106787025	50.99343686151801	3.893710019091997e-2	49.70338371943726	50.47270547072959	49.23894714391718
1522	76.71946228476165	76.22815297191391	74.7236024829792	58.93160784201624	76.03041548914828	70.6843329453819	4.781016999029906	75.79693006878053	75.79693006878053	60.79178568865217
1523	86.98815474223784	85.36725408107235	86.77887346359769	85.20416445947065	87.38856744552554	86.77185105706342	6.421097438466022	86.77887346359769	86.68552965269787	75.17591820209344
1524	79.61757130802384	69.54226073678669	69.88482795622683	60.09217617855425	70.92254353040688	73.21618712328171	6.200413380073706	77.46818664570868	70.23156594393437	62.36995302732188
1525	55.078429503226836	44.46268227549708	55.569681908618385	48.68029203250915	60.29536635042969	51.688464605563745	0.6140669803652212	58.28152028213485	59.073827987310224	44.4247676718413
