SB8	CF2	NG2	KO2	NMSD2	CB3	PP3	KO1	NMSD1	PP4	CB4	NG1	Ground-truth	MV
5.5804092590816486e-2	0.5350634853231557	0.47433837071883195	0.6735380343705016	0.7360615706188773	0.6208171329139803	0.23981505877183065	0.32958992388456887	0.7137366200874392	0.5783792680575204	0.5966993579952706	0.20587060046765818	0.2755696289256776	0.9999740803017609
5.183535329282639e-2	0.7737519708385598	0.5866142239301068	0.8038750763064676	0.7896180381043539	0.8262006593483427	0.15614049072043357	0.3983650997835541	0.7636778079513507	0.3605188955808495	0.7287994262467798	0.15851729148951135	0.5499597525216248	0.9866500700562332
1.424657448341995e-3	0.6458979669034396	6.724185808671442e-3	0.5668290189291585	0.15394752101218193	0.30472872661959394	0.6343072305446275	0.6179945925510983	0.3748106069150737	0.6606361141533597	0.21308302049223637	2.3713177982363914e-3	0.649993469699366	0.994931014665459
0.24158249151958744	0.8909932660247879	0.8186026935544659	0.9343434343607394	0.8808922558351757	0.9326599327171822	0.9444444444849518	0.9650673401097776	0.9137205386696041	0.9385521885929919	0.9524410775038915	0.9196127945601239	0.9061447811237988	0.9999999999346318
2.3226075989447588e-3	0.22732532735804464	0.20639458459709192	0.4604661801181783	0.4872132333005652	0.556396464785973	0.18139020433874703	0.47034867303601685	0.6174468941457938	0.21394814839659787	0.5505858115405103	0.16743952422770972	0.4616291844384496	0.9999942795841896
5.212177121723078e-2	0.6706642066443625	0.5687269372811157	0.5544280442482901	0.6508302582700176	0.5802583025509922	0.7024907749332148	0.7910516605473884	0.8035055350452359	0.7269372693976799	0.49261992618126066	0.66097785980688	0.7762915129168133	0.9999999999619008
5.538771399798587e-3	0.4259818731113603	0.6359516616314365	0.8554884189327607	0.8726082578042703	0.9224572004033105	0.7940584088616288	0.9028197381674381	0.8408862034235913	0.5921450151056895	0.926485397785023	0.8313192346421411	0.8378650553881358	0.9999999999994292
8.411671223262671e-3	0.6665935476619882	0.7439329022161408	0.8949807672357559	0.825446540967437	0.7567237961463242	6.414739041479943e-2	0.6421499351846023	0.7243982762542509	0.4868852133777684	0.8758506860812819	3.508316618821321e-2	0.8896617659078881	0.991002467516226
1.0128554733151532e-2	0.8297623685235682	0.7261394624074795	0.94663030775224	0.9275418776782236	0.9244253992987924	0.9384495520062329	0.9696143358005453	0.9271523178807947	0.8874172185430463	0.8975457732761979	0.905336969224776	0.9096221269964939	0.9999999999999998
1.4064697609001407e-3	0.9338959222378812	0.4901547106537881	0.9078762316267497	0.9381153305220791	0.9760900151183168	0.8537271438660995	0.9528832640033325	0.893108298173607	0.8769338949205532	0.9789029546401182	0.8312236276427363	0.8607594926705997	0.9999999989457388
3.3358895705521474e-2	0.6928680981679758	0.5563650306915938	0.6211656441794655	0.684432515324009	0.7653374233302125	0.5475460122553905	0.6349693251423417	0.6767638036669172	0.6671779141264483	0.6932515337596659	0.4957822085724268	0.4516871165502297	0.9999999999774546
8.904719501335708e-4	0.5801424755102559	0.45903829029198484	0.6215494211917648	0.7163846838834722	0.6678539626018918	0.6153161175440162	0.6233303650951308	0.6500445235958948	0.7141585040079966	0.7377560106856074	0.5788067675882169	0.516473731075871	0.9999999999973114
1.092896174863388e-3	0.579781420765009	0.3661202185792152	0.7726775956281879	0.8032786885242964	0.9508196721313728	0.9027322404374062	0.8377049180325563	0.8065573770488851	0.8765027322406848	0.9393442622953088	0.8819672131150378	0.8344262295080469	0.9999999999996966
3.222338867565457e-2	0.6299678563234794	0.5461870828341884	0.6976372074590742	0.7212676500068966	0.7416755918808214	0.2508052241324702	0.36466138513284335	0.6981740381827065	0.3641242762824585	0.732546023483852	0.22180414469221038	0.6788401905580197	0.9999996163424353
5.587510267342944e-2	0.7649958915624061	0.5912078882115477	0.8253903040604805	0.8681183238294824	0.7571898110045654	0.7678718158620382	0.8549712407748146	0.906737880115394	0.7382908791328731	0.7518488084668143	0.7818405916238568	0.8483976993297476	0.9999999999162176
9.747706401447859e-2	0.4889143730095973	0.4109327214656856	0.7721712540235466	0.7018348621882082	0.8367737005476233	0.8539755354589903	0.8390672783982228	0.7660550456990614	0.7549694189758569	0.8207186546363211	0.7488532109124677	0.5194954127785154	0.9999999996915718
5.316321093279529e-2	0.7134502922745026	0.7262094629249459	0.7804359383323819	0.8931419459012485	0.7602339181273297	0.864965444039268	0.7363104731499641	0.8548644339395253	0.8926103137898702	0.7203615097075691	0.7788410418715329	0.763955343026061	0.999999999871779
1.1624625973367937e-3	0.6565411868679191	0.5723933665370587	0.8259907087697776	0.7645840984211336	0.8325762376216386	0.29456137293176177	0.42637197977654556	0.6900988824653017	0.38020460069507367	0.7262763828116002	0.25626211866623466	0.6450880228284782	0.998785829539633
9.11510312704877e-2	0.5894876912840866	0.5342648037258974	0.6906187624753027	0.8190286094480124	0.6939454424484433	0.7092481703257397	0.7930805056556006	0.8463073852297989	0.6806387225546179	0.7298735861610144	0.7544910179638719	0.7132401862940929	0.999999999999622
9.541984726538665e-2	0.6919847328323947	0.6022900763293099	0.6683206107352092	0.7450381680013654	0.7541984732869963	0.5606870228297559	0.7896946565242445	0.749618320671297	0.6473282442047709	0.6267175572781645	0.554198473252748	0.4839694656421696	0.9999999999079409
2.4630541871921183e-3	0.818555008211486	0.66091954022581	0.8669950738936872	0.7766830870267385	0.8505747126483738	0.752052545156977	0.7750410509040376	0.8037766830858122	0.7397372742155855	0.8555008210226067	0.7142857142864533	0.6379310344784191	0.9999999999949485
8.329862557267805e-4	0.6688879626168195	0.786339024702294	0.8071636811481295	0.9146189095195285	0.9571012085717471	0.9162848819206972	0.806747187935491	0.9046230744479998	0.9067055399811175	0.962099126104576	0.8979591830503625	0.8229904199179159	0.9999999992569034
0.12316176469933718	0.6525735294123212	0.6464460784375958	0.897671568634123	0.8357843137258786	0.8811274509871013	0.6911764705809946	0.8792892156796961	0.8321078431377121	0.6599264705814369	0.8088235294185179	0.7714460784307372	1.8382352941176485e-2	0.9999999999926252
1.4909386130450007e-2	0.697008091210439	0.683255835048963	0.7883936872313138	0.5602319865650195	0.8757975933285554	0.27497623864038206	0.3064776042340946	0.7871748600457816	0.5621628904969969	0.8171609998710081	0.2532301137186558	0.7149936897614823	0.9974383179440841
8.291873962970634e-4	0.4137645107677696	0.4705638474239155	0.7172470978457229	0.7458540630296391	0.6513266998311279	0.5849917081274294	0.7674129353258899	0.7893864013389549	0.25621890546847054	0.5240464344916883	0.7077114427895713	0.4295190713041034	0.9999999999811159
0.29715061058344633	0.8656716417910446	0.8161465400271372	0.9267299864314789	0.9884667571234736	0.9450474898236094	0.8582089552238804	0.9348710990502034	0.9884667571234736	0.8195386702849388	0.9484396200814112	0.9321573948439622	0.7822252374491179	0.9999999999999999
1.9430051824863032e-3	0.5420968809568029	0.1502575596459431	0.8031102035084864	0.6489621711312528	0.7998720320404152	0.7940430766810523	0.8588098683169166	0.5900242871770888	0.7791452043669912	0.42487034333860063	0.8218928002584557	0.2091953631719132	0.9999983611343706
8.413461538453636e-3	0.5823314808219572	0.5883410365949853	0.834134939685466	0.721755198193179	0.793870510954016	0.36358129916978166	0.45793233407038636	0.7163465748341703	0.34675437609287924	0.6652648169215275	0.353965913098617	0.6250003642530998	0.9999995663345805
1.0989010989011018e-2	0.6679407554394373	0.4911610123471196	0.8294314387464462	0.7663640712750172	0.7711419021769949	0.6015289052540861	0.5957955083104381	0.7716196852382476	0.7333970371564451	0.7501194463785653	0.5580506444058523	0.5203057805599902	0.9999999993379876
1.1142061281337048e-3	0.7955431754874523	0.5264623955432745	0.9264623955444848	0.8807799442894496	0.8495821727033135	0.5537604456811783	0.7777158774373617	0.8529247910861686	0.7169916434528087	0.8707520891378732	0.5130919220041587	0.8518105849583664	0.999999999998518
9.83175604626349e-2	0.7160883280754451	0.6324921135641237	0.9295478443742136	0.8727655099894661	0.9284963196636814	0.8722397476344479	0.9043112513145548	0.834910620399567	0.862250262881556	0.9395373291278295	0.6677181913771715	0.7407991587798766	0.999999999999357
0.15128504672887497	0.8046144859812898	0.6775700934579053	0.8601051401869079	0.9077102803739397	0.9135514018692682	0.8522196261681543	0.8703271028037589	0.8636098130841938	0.8338200934578738	0.8720794392524313	0.8530957943925419	0.7622663551400551	0.9999999999998507
7.818608287724785e-4	0.9214229867083658	0.8631743549648158	0.9331508991399536	0.8975762314308054	0.9139953088350276	0.9237685691946838	0.9444878811571549	0.9190774042220483	0.8874120406567635	0.9382329945269744	0.9143862392494131	0.6231430805316643	0.9999999999999989
8.52805491531506e-2	0.6169490895356706	0.613126788769462	5.6770371109399226e-2	0.8229038286638264	0.8155018757524853	0.7402989328535257	1.99193373159497e-2	0.8169758433510669	0.7084681748071794	0.7603810398701784	0.7404543838773376	5.675910084535756e-2	0.9972103027170021
2.1099110640588496e-2	0.5499218176034478	0.40949717197311075	0.7272741481102425	0.7804414252829694	0.7483793414594202	0.27434502700542246	0.39813137613067184	0.7767889170760861	0.4817355454371672	0.7682657498172297	0.254053843117782	0.42857292483290854	0.9999942303600189
7.710100231303007e-4	0.7895142847479399	0.7532768136883911	0.8457980378673909	0.8164995854248077	0.8812644989052166	0.5543561639818481	0.8111025382588913	0.8689283310949671	0.6090978757964066	0.870470358583721	0.5767154555765405	0.6067848455678105	0.9999999573369793
8.888888888888889e-4	0.7835555555455269	0.4977777777668234	0.6755555555658497	0.8155555555681556	0.8560000000148735	0.6822222222081792	0.8471111111244327	0.7760000000121348	0.725333333318912	0.8457777777924612	0.6631111110969458	0.7422222222079004	0.9999999999829127
2.835153824516132e-3	0.7274200057969902	0.10449574700756625	0.7829080600867335	0.7197245869571909	0.7853381933971332	0.7347104092769168	0.7756176591348044	0.7083839632230785	0.7059538276169172	0.7383556115873315	0.7428108525360427	1.9846091533788728e-2	0.9999999975573142
7.621804138111127e-2	0.7790641580120711	0.5885190542984833	0.8321273514444696	0.8282682104032036	0.8909792570755287	0.9213699954120632	0.9126869271983931	0.7761698023038947	0.9213699954120632	0.8441871684357046	0.8412928123793049	0.757356488182761	0.9999999997626907
7.7632217283219425e-3	0.4614264919719987	0.23580786024077208	0.6259097525619729	0.7908782144842061	0.7389616691199933	0.47113051915562837	0.5638039786445591	0.7840853954600084	0.5240174672238102	0.6521106259382156	0.45705967975824285	0.524017467234098	0.9999999999537316
0.2784262862061701	0.8564634577408967	0.7842628519942112	0.865542575603219	0.9239083537409367	0.7980976987725975	0.9364461839032505	0.9697362832822876	0.9615218427533521	0.9403372344869081	0.8910505736202509	0.8888888988925746	0.7635105821759753	0.9999999898638131
6.35966010258007e-3	0.2918727915195614	0.5759724953609786	0.9413435235617671	0.7604247931252855	0.8890451690177115	0.6190805047067519	0.9010593101980351	0.5554777897284923	0.6042395153078801	0.9724389230173885	0.8706706201520757	0.9286226755181235	0.9999992325912687
7.911392221262642e-3	0.564873417692167	0.4659810127104547	0.5071202529925323	0.6075949367880541	0.693829114157609	0.42167721510868544	0.4944620250560478	0.5806962025360608	0.46835443035219926	0.601265823015239	0.3868670885184066	0.4754746837640782	0.999999999631133
8.14663951120163e-4	0.9128309572301425	0.8171079429735234	0.9625254582484725	0.9156822810590631	0.9030549898167006	0.9535641547861508	0.9653767820773931	0.9279022403258655	0.9478615071283095	0.9694501018329938	0.9604887983706721	0.9645621181262729	1.0
0.2196662156066756	0.67298150654037	0.6310329273793411	0.8452864230942717	0.9467749210645022	0.8926477221470457	0.9224176815516463	0.9016689219666214	0.9043752819124949	0.8137122237257554	0.9341452413170952	0.9120433017591336	0.822733423545331	0.9999999999999993
4.5351473922902497e-4	0.5256235827655019	0.3637188208606345	0.8031746031755469	0.8380952380955095	0.6294784580483068	0.7809523809540441	0.7891156462597373	0.5904761904760908	0.7238095238104532	0.6036281179142182	0.6244897959180886	0.5038548752819373	0.999999999997164
1.1396011396011395e-3	0.7817663817663776	0.7390313390313396	0.837606837606841	0.9139601139601198	0.9173789173789221	0.8911680911680864	0.9356125356125328	0.8917378917378975	0.8911680911680864	0.9521367521367582	0.8797720797720734	0.7629629629629595	0.999999999999991
8.848484816008083e-2	0.7969696980385992	0.27393939294294234	0.8969696975238702	0.883636364722394	0.9084848483947148	0.7896969685874947	0.894545454534088	0.8678787889856248	0.8260606049511344	0.9054545466855989	0.7903030292346732	0.7787878784499253	0.9999999986706697
3.050330452463915e-3	0.7834265378746045	0.6827656329434247	0.8551093035080183	0.816471784443608	0.937976614133558	0.7880020335533087	0.8800203355364534	0.8317234367059066	0.7788510421959115	0.9491611591259838	0.8739196746311005	0.8185053380781656	0.9999999999995739
8.507018290089303e-4	0.5763504891533837	0.6397277754146704	0.6461080391322799	0.758826031475709	0.7107613781368339	0.8443215652916297	0.8668651637603229	0.7856231390895665	0.7954062101234329	0.7877498936619952	0.8485750744367438	0.7065078689920786	0.9999999999996341
1.3522650437418405e-3	0.4800540904657044	0.5439486137595199	0.6058147398395408	0.6852603111575973	0.6886409738168294	0.44692359685011834	0.5784313723791522	0.7423935093053199	0.36308316412908515	0.6707234619722501	0.45469912085600095	0.404327248307087	0.9999999997863561
5.9633027473867936e-2	0.5629691408559541	0.31484570469378986	0.7110091743236496	0.7764804003948987	0.724353628072398	0.5804837364371591	0.6755629691964086	0.7397831526633974	0.5713094244869046	0.710175146055832	0.5467055879710956	0.3736447038699909	0.9999999998314139
2.1141649048625794e-3	0.6934460887948439	0.25369978858343545	0.9048625792814119	0.8202959830865961	0.8801973220578807	0.5045806906270967	0.7871740662439348	0.83509513742087	0.7209302325580428	0.8442565186751501	0.5257223396756152	0.8872445384073832	0.9999999999997242
6.500829186562457e-2	0.5830845771194081	0.651741293601176	0.31873963515769704	0.8112769486699282	0.7946932005917553	0.6729684908757763	0.6159203980007236	0.8636815921206484	0.6315091210603055	0.605638474221553	0.7034825870655662	1.9237147525838365e-2	0.9999999999118313
8.467400507863593e-2	0.6824724809457025	0.6320914479231445	0.6477561388612129	0.7193056731580997	0.6456392887331989	0.7637595258312662	0.7205757832382357	0.7091447925446156	0.7760372565695277	0.5351397121030388	0.7315834039007395	0.6761219305705678	0.9999999999888372
9.764089074088773e-2	0.7935779823170396	0.5111402357595937	0.6802096986560274	0.6802096987997313	0.8840104856097607	0.6775884659166784	0.7319790298571203	0.8204456100278333	0.7260812575324882	0.9193971173954344	0.6107470505608974	0.49868938377059957	0.9999999992261656
1.774087330767035e-3	0.5884092251559807	0.5919574237423568	0.7232406889799176	0.7675931456825613	0.7291543470731708	0.7397989245422613	0.7161442961679334	0.8030751091527659	0.4884683617690158	0.6995860436853099	0.7924305167658452	0.3151981078579578	0.9999999886448342
4.9921176957313726e-2	0.66579085643228	0.40357330538032465	0.8660010511016625	0.8313189702004072	0.8554913296300285	0.7572254333932491	0.8218602205987331	0.7919075145975305	0.703100367704269	0.7530215450475474	0.7099316866699614	0.7262217551077121	0.9999999998264251
6.523153366604171e-3	0.27071102133631464	0.2808219162106555	0.776581869228734	0.6363339869073648	0.7243966109844628	0.6865622937170757	0.6992824578780369	0.5146771025049008	0.6846053462752845	0.5779517298961458	0.5241356815726146	0.5945857798323286	0.9999999941478648
0.16942315449595638	0.809600645422402	0.5574828559892201	0.7438483259367976	0.848325937880998	0.8370310609124464	0.7700685760383477	0.7329568374323167	0.873336022592518	0.7591770875349089	0.9209358612377422	0.7293263412651065	0.7402178297678638	0.9999999999962456
1.4566642403529804e-3	0.6423889302808604	0.6190823023055421	0.9446451443937328	0.9075033443048443	6.190661490421218e-2	0.844138334079446	0.9169701510264019	0.8368537892970737	0.7873271036891775	6.190661490421218e-2	0.8302987949262658	0.8346700273175267	0.9999983831586104
0.11011818831315505	0.3715768161549843	0.3946382172281933	0.46526376002995967	0.7218218581814309	0.7420005814417615	0.5773998292976571	0.6918420327999781	0.7716921383751031	0.36321705856711184	0.6932833693356316	0.6122801960459678	6.803113143015993e-2	0.9999999901041169
0.20986984815464385	0.8660520607359469	0.6431670281973043	0.7451193058527956	0.8790672451204231	0.9175704989134938	0.9262472885075278	0.9121475054268815	0.884490238612444	0.9229934924101412	0.9078091106256414	0.8226681127990694	0.8107375271165691	0.9999999999951715
5.9672131147527806e-2	0.5777049180222233	0.556721311451858	0.8445901639400757	0.8406557377248066	0.7875409836104879	0.6859016393391888	0.8262295081933683	0.8452459016634786	0.6518032786764577	0.7783606557390412	0.6740983606529171	0.3521311475434155	0.9999999999709276
1.0989010989011005e-2	0.6665074058563182	0.48447204949689493	0.8332537030570009	0.7711419017816203	0.7720974679689515	0.6010511225485663	0.6043956041744394	0.7692307694643286	0.7329192544339997	0.7491638798330004	0.5594839940319625	0.5140946008155863	0.9999999997369898
1.2964563526361278e-3	0.9204840103716424	0.9632670700086472	0.953327571305094	0.9438202247191103	0.9753673292999228	0.9369057908383664	0.9481417458945496	0.9762316335350135	0.9369057908383664	0.9831460674157394	0.9645635263612833	0.8919619706136473	0.9999999999999908
0.13807531376401933	0.7138075313106685	0.46610878661945	0.7698744769978786	0.820920502153715	0.8410041841026066	0.815899581588116	0.8326359832686482	0.8000000000052948	0.7489539749284736	0.8393305439899621	0.8602510460302547	0.20418410034525064	0.9999999999117444
0.11586096683975598	0.9724330803040592	0.8034358769471587	0.9856172592892775	0.959648421893231	0.9904115061930736	0.9492608869352531	0.9832201358365646	0.900918897323643	0.9492608869352531	0.9904115061930736	0.8345984818213097	0.9736316420300599	0.9999999999994953
9.125941495443213e-2	0.7817481170068618	0.7321772639683348	0.915046417939602	0.915046417940532	0.8593448940306854	0.811525661232651	0.8521632510059631	0.8579435978311759	0.7722893676604257	0.8698546155227348	0.792783324573222	0.8118759852876265	0.9999999999926444
3.087885985326996e-2	0.5686460807562479	0.5866983372927012	0.7496437054086663	0.6256532066449798	0.8342042754828092	0.884560570130953	0.8289786223773685	0.6684085510628958	0.8878859858158701	0.5904988122966753	0.8000000000625841	0.5752969120542195	0.9999999999313978
1.6141727520374003e-3	0.48587570517374323	0.43422114553054186	0.743341404647718	0.8184019368320185	0.8619855048888664	0.8224374171221538	0.8159806624588108	0.5375302978229544	0.7118643735858879	0.8297014050925156	0.803066990472914	0.5633575142914103	0.9999999665241228
4.068348250610284e-4	0.6847030106145859	0.4239218877265188	0.7087062653193369	0.7485760782028498	0.6415785191212668	0.4682668835396957	0.6069975589783521	0.7355573638127534	0.5419039868791744	0.610252237669521	0.3795768916804662	0.6143205857789923	0.9999999998808764
6.279431005420978e-3	0.8137101032382636	0.7038199895166813	0.8969126073492064	0.9052851948677748	0.931972793030874	0.878074302804225	0.928833067896498	0.9058084810673318	0.8623757156326297	0.914181060893171	0.813186817022945	0.5845107234814847	0.99999999605308
1.690843027107275e-3	0.7353070286801636	0.5577172199836512	0.7213526262112379	0.634672272170575	0.7695565797751269	0.4346717476467549	0.6312891149636448	0.7619450729245427	0.4553905639560293	0.6680766397904159	0.43720924124244676	0.6748419783408439	0.9999994373744114
0.14773306163977729	0.8390219052465413	0.6237901171674509	0.6826286296486224	0.8678043810500699	0.878757004585308	0.8423331635250535	0.8234844625571923	0.8675496688748234	0.8369842078452276	0.8148242485991455	0.8071828833414213	0.6548650025469696	0.9999999999991368
1.0298661174047373e-3	0.8321318228633301	0.8218331616892621	0.9165808444904796	0.8388259526258464	0.8429454170960607	0.6493305870234095	0.8944387229658122	0.9124613800208432	0.7296601441811168	0.7342945417097807	0.6735324407823696	0.6452111225537447	0.9999999999996604
7.193319377673381e-2	0.8079640327260268	0.5420680781663597	0.8593449058876397	0.9120102885614065	0.858060374599759	0.7809890691939729	0.8811817682375215	0.8689788073832083	0.818882453917323	0.8233782937429035	0.7546563779169974	0.8002569159308613	0.9999999873025556
1.7172291000321829e-3	0.65827132348388	0.567830567893768	0.47967944974532106	0.3617630177539188	0.7727532952756487	0.5890097321660847	0.6863194070622262	0.7252432706503759	0.5907269614118168	0.15168860430938494	0.6668574722326471	0.5414997146383962	0.9999999942237346
2.1358350297442145e-3	0.48254254673277774	0.2080554319032958	0.6213467884769971	0.29647589070068686	0.8150147857471806	0.5650122926704082	0.60438773917966	0.886778064653773	0.4391733824956393	0.625018480317315	0.5809041853814709	0.13842489059709245	0.999593483868385
1.106194690266935e-3	0.7217921380851295	0.6167036688262221	0.7527656211719476	0.717920281743969	0.7732302233570777	0.41814144947696175	0.4684733139429185	0.786504556255287	0.5464600375776525	0.6803098730766807	0.37112817604903364	0.3727874741172473	0.9999998543132499
0.22202797191597778	0.39597901150506226	0.67351399553115	0.666083924890208	0.36888110890061354	0.4729020879807703	0.6136363728531262	0.7001748351504335	0.40909089907131263	0.41040208942541245	0.4576048869079095	0.5004370721517902	0.5030594499743809	0.9999999892597019
1.1668611435239206e-3	0.7257876312718874	0.5851808634772241	0.7590431738623671	0.781213535589305	0.7812135355893058	0.6791131855308653	0.7030338389731363	0.7526254375729732	0.7112018669777694	0.734539089848345	0.6271878646440296	0.6178529754959288	0.9999999999998609
1.1709601873536324e-3	0.6042154568038793	0.31674473081573995	0.5011709599751757	0.5380562061556272	0.5954332551071948	0.3425058546085117	0.33138173279905536	0.516978922781378	0.5813817332239322	0.7470725996844407	0.1610070257287744	0.5462529274649754	0.9999999996600043
0.2301523656772947	0.5902165196467442	0.6255012028868109	0.667201283079582	0.7931034482766559	0.6912590216513701	0.7197273456296135	0.8612670408990615	0.7012830793905858	0.6351242983157409	0.5384923817155982	0.7718524458704482	0.5982357658377606	0.9999999999982798
6.392694063917576e-2	0.7919112850618656	0.7116764514023619	0.932159165035994	0.9210697977822005	0.9615133724723819	0.8838878016959479	0.9615133724723933	0.8838878016961229	0.8832354859751333	0.9393346379648962	0.8382257012392771	0.9223744292236038	0.9999999999998509
0.23783783783491658	0.7247401247373675	0.41330561330457266	0.8411642411660164	0.8760914760893642	0.8893970893991765	0.8553014553042676	0.8694386694401751	0.8557172557151534	0.8544698544724657	0.912681912684554	0.8087318087299818	0.8232848232841405	0.9999999999956962
0.2457763475395141	0.7461786001572351	0.7590506838231956	0.9388576025833126	0.9066773934038876	0.9139179404714748	0.9139179404653885	0.9513274336371125	0.8986323411115019	0.8399034593712518	0.9259855189131421	0.9255832662854909	0.8966210780299254	0.9999999999910243
4.875407346442073e-3	0.8006509277441586	0.6397616369214663	2.6487677602316587e-2	0.8959826486307256	0.9503894626877869	0.9024966161527319	2.0358133500581927e-2	0.9270589632253847	0.8087780482891828	0.7658094794995137	0.8963859136645402	2.4829142176285138e-2	0.9934411055636571
2.899287890998997e-2	0.5747711088207429	0.5640895218681377	0.8362156663652706	0.8118006103719433	0.9064089521995896	0.8458799593303911	0.821464903395911	0.7899287894180953	0.7014242115883866	0.9287894201552455	0.785859613389247	0.3575788402800632	0.9999999999543434
2.56045519137297e-2	0.5414888572730544	0.4964438122350405	0.5870080606898999	0.7050734945581181	0.6111901375090322	0.5400663821691926	0.6315789473700099	0.6619250829809337	0.3826458036943662	0.48458985301101193	0.5073494547198188	0.4632527264082596	0.999999999974979
1.5510948770861161e-2	0.620894160607831	0.25091240870567333	0.45209854014064205	0.4826642336469247	0.6113138687019026	0.4785583941425961	0.5506386860717303	0.5524635037312888	0.5232664233627176	0.5059306569864296	0.32801094888192733	0.2864963503181265	0.9999999996620953
3.0480611151550586e-2	0.654552546751155	0.5099648611358762	0.6139117342087411	0.804220438246926	0.5740523981822369	0.2868307559593168	0.32825317209880195	0.7835092204362296	0.5455256081860999	0.7420867630657786	0.30168029097112037	0.6701836504834624	0.9999999428492025
8.787346221380144e-4	0.7491212544285784	0.7262741244144134	0.7939367727940133	0.8550088299104036	0.8216169101773797	0.4617750007907305	0.559753916956146	0.8752197238734928	0.5162565474607674	0.8093146263263207	0.47319855133486366	0.6278559029332433	0.9999999557408208
5.3479853354063064e-2	0.8175824175498337	0.6772893772773051	0.8153846154795731	0.8391941392484883	0.8014652014091499	0.7798534797618116	0.8791208792501275	0.8479853480482692	0.7531135530164152	0.7750915751016705	0.7989010989722171	0.6329670329590421	0.9999999998519754
0.12979762735508937	0.8053035589673535	0.7634333565945122	0.7076064200976988	0.7711095603630033	0.9085833914863987	0.7759944173062934	0.8736915561759139	0.8750872295884176	0.819260293091402	0.8436845778087948	0.7690160502440792	0.5840893230982911	0.999999999999755
0.16783216773543008	0.5885167464862439	0.4361428046218122	0.7832167833439724	0.7004048583100371	0.7272727273621304	0.4398233343887469	0.5844681632664315	0.706661759431037	0.6253220462579486	0.6974604343964453	0.34155318350598124	0.6348914244575796	0.9999999997982788
9.813542689062473e-4	0.642906582073092	0.6757491581504674	0.7838018628678518	0.731991835216297	0.7783825446168691	0.23680057441670976	0.4738024478442566	0.7933605035684999	0.25054108345147824	0.7430723088212501	0.20000368161617285	0.7342375992614286	0.9998032754361429
2.209595097300607e-2	0.8775253322094472	2.462114121350767e-2	0.931818119858608	0.880050425398942	0.9520202648023008	0.8914142091713444	0.9311869487249826	0.9078282031767169	0.8914142091713444	0.9223484284893814	0.8945707861818555	0.803030223039195	0.9999999199246767
2.950152506674132e-2	0.5747711085229861	0.5584944054163341	0.8372329611283562	0.815869785806009	0.9028484239737697	0.8423194306044102	0.8255340789160458	0.792980670891385	0.6973550356513871	0.9292980679175404	0.7843336726653728	0.35910478053585326	0.9999999989558453
