"ID"	"SB8"	"CF2"	"NG2"	"KO2"	"NMSD2"	"CB3"	"PP3"	"KO1"	"NMSD1"	"PP4"	"CB4"	"NG1"	"CELIING"	"RANDOM"	"MVOTE"	"FUSION"
1002	22.9456584339985	52.3274217136884	20.17936670336772	62.26986743264714	67.44598097649849	70.62995456636827	61.56899337183903	67.59875185200231	67.62265396489741	50.239768207363845	69.84539927341997	61.046717951923426	83.60864040660758	55.006136809808226	71.86027031097542	72.48575601307594
1003	5.993016356303717e-2	43.17929276991298	42.5090838216937	28.058040460657015	60.41354234755052	51.94732857379458	13.992886908253476	13.729289342162849	51.47938300649824	22.479246852549156	51.371966229002574	18.48263451386409	77.08230655495304	31.168628046214174	45.05789502403838	53.91381127282676
1006	9.081409184313194e-2	58.098083257645726	57.97822188841122	68.40927357100728	72.60318446756601	66.79402063985097	60.76941710344026	67.69113729125152	67.35039438790314	59.95304402733872	61.761882435638135	63.12355474032858	92.74832419256593	58.2488361404158	73.09277194426986	75.8780588144568
1007	15.534365153602742	86.91807977443496	73.66223529360224	92.61875265500743	91.6183284966755	86.23086393586522	88.62566594636144	92.50452826134855	91.74536392982058	88.75771258825189	92.44247755989059	86.11312908394461	97.34432234432252	82.54060013615349	92.75601303249003	93.58760360690594
1009	0.10123507030722653	64.31798621475984	57.29374954863269	77.97952215008048	74.59313451555481	79.9760419405724	76.79545128866708	78.90378865407057	75.62448252751568	76.40054138348223	78.744542604838	80.97371384113629	91.95338512763583	68.07439954020778	83.26984243661506	85.28827013638683
1011	4.4721274862595986e-2	86.92659793842398	65.94403373300047	86.24963179869044	86.74019053520622	95.1784983689899	92.87703595275988	93.629264060245	84.20908012906031	93.03514799355366	95.1784983689899	84.63258009806006	96.95531830763167	81.49909283792593	95.2708888495339	95.72160862226022
1012	4.021939424393213	34.09611955038294	36.6314460927542	55.61763465070327	53.33403458245499	56.73449528371914	55.24697726128844	63.677607406375124	58.618638055751696	34.72549648675446	54.49787220397637	70.06061564688575	93.68794326241094	48.78343208447242	63.11459426381673	68.02654028386836
1013	2.978663741534673	41.40860604499314	45.940092064701574	41.133195763686146	53.62272744985807	56.250608834615235	13.376780547331377	26.610891075286997	58.89018208560092	17.950270337196027	53.662762002447714	17.520450493246507	90.38021071919378	35.063959588493546	51.133639140370626	58.6505743781649
1014	7.12156548677164e-2	60.99896989576832	68.01861265010007	26.560594625741047	65.63426278722788	79.58974917795864	2.3439249985207233	42.59169523647318	66.00325024595956	65.91273058205618	78.91846871388192	0.22935313718134262	85.93256059009545	46.47984530010124	71.85844890489261	78.71036791489526
1016	7.138555570618582	62.552866318723474	49.769516747139164	55.39233312356949	84.32288516926934	65.92854544981527	20.54517633982106	25.45452229547554	78.0728147547895	61.719844457870224	74.93186655585143	22.143486665255345	94.71021159153638	50.721461796554564	76.857856849008	79.73493378469114
1018	4.379006025683093	60.61958239371129	75.21889929527194	56.3777635770497	63.19444802508617	71.31674252207137	78.83608535458274	63.50846485701901	65.19998597765074	78.83608535458274	72.3894984784647	75.03662758360495	89.94343180389713	64.2709623355236	73.25516474577704	74.73797182674322
1019	6.84635332863805e-2	55.331624080752164	56.84856217952119	52.32937171449622	55.87620257867349	52.11313752549142	45.8117359729449	49.226243018038716	64.51553340521914	49.39433802165312	58.45280269540092	39.84804079798834	85.48185231539436	48.02741978983479	62.744441095602554	67.81777275317947
1020	9.60737602463613e-2	26.627831164828624	29.87769494031076	21.85173440426139	40.094886998308155	43.87700339762702	2.951741017373576	13.74610862248967	63.332538951276106	19.16416082655032	22.699963859207298	2.4500769541314438	74.57952907256204	22.545780179904558	34.925774666862154	41.89828969119914
1021	0.5098499463513495	83.31127742981383	75.77702086859858	57.75770624390968	93.30945724526552	90.5983440947449	13.71731593266543	77.01823557552439	85.54832577043283	68.55569175518883	89.26648527135895	9.274118441064937	96.38178415470996	62.272526416547706	89.59112789742728	90.5274050048837
1022	27.56807817441122	85.96258053973226	82.60465749869607	85.97135335284064	86.72114738301178	81.86605499895882	86.18844330299528	87.0279503776944	92.27619006138475	85.62451883507026	77.12987592217675	83.55648497826775	99.10524073285048	80.423590977834	89.7126052660943	91.4128816202973
1024	0.11699652092659452	7.951623928637513	18.823860121895926	3.530689542905083	15.85909320489126	57.66396869007245	1.7926654607057533	1.6419278717520178	16.165854970217634	4.717671582196905	55.67534037480962	0.4689037557324743	73.3137829912028	16.957273860666948	12.48938858703867	14.014319937864201
1025	2.480542894465674	58.977800044837494	40.988856613739834	75.50521967051996	51.79245500602635	71.46689811534743	67.25279884543683	73.43542062595213	66.5661557051409	66.6045006847567	70.45791894220689	59.79524783511221	93.65408544172591	58.67777837539789	76.8933639699162	79.34752385449404
1032	6.42087762462201e-2	44.671478680476206	39.69522916996313	17.425880163946122	37.84240353639254	25.860665543399048	16.72169809099169	17.71155918201424	45.51330576728999	44.51962948391453	49.82229108717404	13.455628614004612	75.4360982556068	28.82675960858463	31.425313172399083	40.448784588728955
1033	0.10180364458928913	85.65474747884646	84.1025002757724	95.71736023560871	92.85989614204622	90.83621135984437	94.84332311645286	95.63333131696592	88.69199003601818	91.98420464153382	93.31669549631845	93.19844493514664	99.4314592545799	83.64049015565975	95.89189563744989	96.5323420499165
1034	11.567718390449826	62.11941666097604	57.051205133562036	77.36676253357699	73.38287384247475	81.7020857414639	77.93192952314133	78.1801674838162	74.57617171649429	77.63094389444915	80.11946888625575	80.26455502305794	90.31124497991985	69.20457315792483	81.52444135134569	82.28666028810672
1037	7.912731212341823e-2	54.46448163275623	44.36081267165594	56.02760990722909	59.086935716788815	63.44579916705781	57.920450171187134	61.159004239458966	60.800124456888014	63.405570916809374	64.58254142602414	52.337753181031175	83.81389252948901	52.237076746045275	61.32870915894767	65.39483645317667
