SB8	CF2	NG2	KO2	NMSD2	CB3	PP3	KO1	NMSD1	PP4	CB4	NG1	Ground-truth
3.379867735505142e-2	0.55180014713718	0.4224834681714033	0.5892725934884646	0.5929463632707465	0.6899338724139238	0.30198383516511634	0.498163115053227	0.64952240998741	0.42468772935331256	0.6509919178877163	0.25863335756979117	0.5429831009367175	0.9999999995992156
1.367053998632946e-3	0.5707450444272939	0.16541353383163723	0.7764866712254097	0.8523581681499542	0.846206425153185	0.6876281613120199	0.8086124401931598	0.8434723171577494	0.6397812713609176	0.8325358851660275	0.6883116883129495	0.7006151742974774	0.9999999999962921
4.771618822229641e-3	0.7716428149213929	0.7491479317423935	0.796182661809889	0.8561690609946846	0.8582140554402137	0.7893660490970091	0.8629856610824163	0.8834355937815437	0.7293796863344755	0.8364008311179274	0.8016359917736073	0.7620995358957221	0.9999999755952864
1.9550337256473253e-3	0.42913000952224306	0.1779081130959148	0.6334310856503328	0.5483870960432409	0.45063538612912624	0.6260997074052715	0.5913978496247365	0.5747800580989106	0.6446725319281085	0.5112414466782685	0.5483870974092032	0.5268817205455568	0.9999999990713422
5.822136909528527e-2	0.6820217530407489	0.6372360843962351	0.9628918745333821	0.8547664747937922	0.9449776071756638	0.9552143314704847	0.9366602686476563	0.9443378119660455	0.9526551504084242	0.978246960975216	0.9097888675044267	0.9373000640348153	0.999999999932388
2.6131679007237968e-3	0.5915511856489838	0.11684181944893052	0.4938991318319635	0.7980388990443512	0.7788260793926416	0.20784250870690804	0.2959271426906695	0.8012632710584214	0.19311768513750957	0.7344950496807259	0.20591770281857108	8.141648663098193e-2	0.9896539248401109
1.5864621893178236e-3	0.7805393971443639	0.6187202538338792	0.9101004759386562	0.8979375991538795	0.9201480698044104	0.869381279746164	0.9212057112638916	0.8757271285034289	0.8307773664727631	0.9587519830778163	0.9270227392913147	0.7927022739291356	0.9999999999999013
5.42321378201038e-2	0.1028886244789371	0.1662442891117792	0.7460725766161939	0.5311702174545931	0.6933605363186268	0.6436904092695551	0.7116073108772659	0.6558538312986809	0.19868200128904248	0.5651286490258948	0.6568682976607344	0.155093155313136	0.9999993685288626
1.3404825737279777e-3	0.7127969509949997	0.6949601944895374	0.7941376232170058	0.3224777285565274	0.4665678126198681	0.709035261565229	0.7523295595271758	0.46193054559826985	0.708311880669396	0.36873527198992234	0.6949601944895374	0.23466738510859755	0.9987382412014393
5.762693664266893e-2	0.7688753327193149	0.7343607612264986	0.7352850651604216	0.7771958216161966	0.8043145705316072	0.19568527726833956	0.3426807788207315	0.8261942803346002	0.5272724637902284	0.7944532487027518	0.1867485921745185	0.7614794418348282	0.9999995446201918
2.8549382716049235e-2	0.34182098765413177	3.8580246913580245e-3	0.8865740740742996	0.9220679012344123	0.9344135802470808	0.814043209876616	0.851080246913413	0.8510802469134455	0.1728395061728169	0.9660493827162491	0.7376543209878306	0.653549382715877	0.9999999999997142
9.706666666507381e-2	0.7162666666594487	0.4522666666563381	0.815466666681104	0.790399999999299	0.6943999999808469	0.8378666666831309	0.8549333333495652	0.7765333333291254	0.8298666666798713	0.6410666666610825	0.7893333333404119	0.600533333314589	0.9999999999737884
1.28762595953371e-2	0.847557460807513	0.7171288385626617	0.9597487732296939	0.9291405996736356	0.9441824981708467	0.7530799835979513	0.9468663253553044	0.8684857419173285	0.7686524633595596	0.9414924667648479	0.7235577058095297	0.8915786862519451	0.9999935618016047
1.367053998632946e-3	0.5714285714275699	0.16267942583451264	0.7778537252245189	0.8475734791548527	0.8496240601499981	0.6910457963086605	0.8031442241970671	0.8373205741642304	0.6404647983597123	0.8229665071775027	0.6930963773066808	0.7006151742968155	0.999999999996473
3.6363624270233813e-3	0.6042424242348303	0.4715151522912317	0.6781818191436592	0.5975757580602066	0.6509090911325415	0.4466666653168627	0.5818181817890596	0.6272727277729849	0.47272727139002385	0.6393939403693806	0.34727272704371226	0.3484848487119384	0.9999999984208837
0.11400359064883747	0.8119389587073532	0.8231597845451707	0.9403052064632128	0.9609515260468505	0.9407540395127296	0.9452423698388581	0.9622980251500726	0.952872531432847	0.9452423698388581	0.9421005386000947	0.9771095152448974	0.9268402154244294	0.9999999999845225
8.438818565400844e-4	0.5383966244724674	0.25780590717283586	0.9143459915613388	0.9510548523205477	0.947679324894745	0.8898734177215598	0.9392405063292717	0.7388185654006866	0.7696202531646092	0.9396624472575724	0.9037974683542126	0.9590717299577474	0.9999999999997684
0.1707848837208792	0.6271802325580036	0.6039244186046435	0.8393895348837341	0.787063953488168	0.8408430232559649	0.7485465116280549	0.7550872093023251	0.7085755813952036	0.7296511627908054	0.8408430232560357	0.7427325581395235	0.5944767441859575	0.9999999999996501
2.8549382716048934e-2	0.34876543209764665	3.8580246913580245e-3	0.8780864197542018	0.9251543209867231	0.9359567901244509	0.8140432098773194	0.849537037036043	0.8587962962953027	0.17129629629629792	0.9629629629640419	0.7299382716060464	0.6527777777767398	0.9999999999987192
0.1005586592085419	0.484636871507482	0.6103351955298986	0.8975791433807315	0.8719739292292596	0.7448789571687284	0.8733705772903557	0.9110800744967723	0.7993482309144373	0.8589385474951969	0.7499999999992695	0.8161080074580191	0.6028864059487642	0.9999999999886052
9.960463845974724e-2	0.6213439168625283	0.38418964478742845	0.4213438242237906	0.7241108693140835	0.6909092662607494	0.34150178332339454	0.4229246934835427	0.7470357722274088	0.44664021322238945	0.6640317581416589	0.3486164131285009	0.5936760533270918	0.9999997863885322
4.966571155346764e-2	0.8142311365793453	0.571155682901267	0.843361986634408	0.8653295128986267	0.7354345749737845	0.8051575931224302	0.7960840496716638	0.7769818529125674	0.8576886341921529	0.6518624641787103	0.7344794651424997	0.6031518624596818	0.9999999999933625
7.566451335201008e-3	0.65085664056449	0.5166295736552636	0.6736468166943047	0.6200233113255754	0.7457394832879922	0.20063112763068386	0.46249598526402985	0.6727014558879656	0.33678127084143106	0.7049410553593286	0.17314124974614473	0.5711830952915617	0.9999667747401167
1.6371428671047048e-2	0.7779810164875743	0.7747802356190353	0.858357141591487	0.9562329229462972	0.916947231460746	0.6169331530347693	0.6965645266389043	0.9076911443907095	0.6467986679709163	0.9409772420536074	0.6279942939637823	0.902490518600149	0.9982272057913678
1.2650221378874462e-3	0.6616065481911949	0.555977216354881	0.6053131108415221	0.7640734205503443	0.8203668909818673	0.21948129025162777	0.6483238621890461	0.7362429215096922	0.46046801043951835	0.7096774513852772	0.2555344221933161	0.4604680618668568	0.9999999487917247
7.22543352606146e-4	0.42221591449951573	0.637436231171263	0.9521221185795823	0.7199477622329038	0.3882445090723042	0.9430656354700421	0.9622191920586162	0.7174188582331239	0.9369218817268814	0.6533555913919523	0.9546133172984621	0.9600182494759908	0.9687814556641391
0.4294617563729303	0.8611898016987032	0.8611898016997223	0.9116147308781819	0.9733711048168416	0.9201133144475969	0.8753541076487458	0.9365439093484358	0.9563739376780396	0.8696883852691424	0.963172804533564	0.895750708214295	0.9218130311615053	0.999999999998986
1.2610340479192938e-3	0.5996216897853727	0.4211853720044619	0.8196721311474604	0.889659520807167	0.8846153846163938	0.8064312736440532	0.8455233291302156	0.8486759142499121	0.8322824716263988	0.9161412358143777	0.8026481714996505	0.7194199243378295	0.9999999999988834
6.449511400019858e-2	0.7237785016342875	0.4990228013023276	0.7934853420259832	0.826058631927651	0.8938110749256779	0.8065146579744064	0.7270358306121667	0.8019543973999624	0.7602605863130453	0.8592833876289542	0.848208469049248	0.8299674267044537	0.999999999992747
0.2929133857794864	0.6309711286185067	0.603149606251863	0.901312336010006	0.8797900262643574	0.8913385827298899	0.8157480314799621	0.8818897637611528	0.8278215223272531	0.7448818897413685	0.8845144357461784	0.7937007873540236	0.4482939632533098	0.9999999999439284
3.881987577639849e-4	0.7072981377869101	0.6017080751766849	0.6354813640761278	0.718167705251636	0.747282611880704	0.40411490322408966	0.47127328847378236	0.8264751587621716	0.6242235997575767	0.6937111834685361	0.3707298106105044	0.6071428571484732	0.9999999962315135
4.652326145937843e-2	0.7008504251899151	0.49774887427014564	0.7883941973538325	0.687343671682261	0.6823411705194481	0.7918959481405025	0.7988994497908977	0.6863431714770292	0.7988994498893942	0.6298149073619863	0.7153576790419971	0.6888444221360203	0.9999999996173607
5.055611729019211e-3	0.8169868554095044	0.8336703741152677	0.8543983822042469	0.8003033367037417	0.8584428715874621	0.7366026289180986	0.9277047522750258	0.8412537917087972	0.7881698685540948	0.7512639029322545	0.7967644084934273	0.6966632962588472	0.9999999999999994
7.274320765846352e-2	0.3146362839254442	0.3773006134667506	0.7427695005471558	0.7059596845783891	0.6411042945368649	0.5775635407286577	0.6117440841061847	0.7103418055266238	0.4881682734243032	0.5736196318658237	0.6003505695911476	0.10999123572047287	0.9999999998549153
3.145890646959293e-3	0.3429020841490943	0.24695241838339715	0.6578843885003798	0.438065277237853	0.6720408965963826	0.5304758159774303	0.5784506488618345	0.4754227290684147	0.5528902870670351	0.6224931183612898	0.47778214708805383	0.40817931575497324	0.9999999999203795
1.9550336347150267e-3	0.4276637339204636	0.17497556183855142	0.635874878513037	0.5371456493034491	0.4501466275343571	0.634408602865479	0.5997067450339013	0.5679374381920841	0.6480938418014033	0.5078201367583314	0.5518084073893122	0.5293255132817903	0.999999999018305
2.6483046845397116e-3	0.9380296614172595	0.7108050848403561	0.8924788135599125	0.918432203695259	0.798199152942382	0.9194915250229746	0.934851694515419	0.9284957630179979	0.9163135589212797	0.9078389834510064	0.8755296606163577	0.9030720339932146	0.9999999995964681
6.996381178812955e-2	0.8021712905371564	0.5844390830629245	0.858262967662289	0.613992762157038	0.7430639322830592	0.8082026539701271	0.8190591074283051	0.5723763568462918	0.8293124248224819	0.8082026537126775	0.7907117009833362	0.8009650183164075	0.9999999997483318
0.14572333685322061	0.9065469904963043	0.8278775079197465	0.9609292502639915	0.8526927138331575	0.9493136219640972	0.9340021119324183	0.9609292502639915	0.9324181626187963	0.9260823653643084	0.9239704329461459	0.9139387539598731	0.9276663146779301	0.9999999999999999
0.29999999989287346	0.6185713486660138	0.37999997425767423	0.9450001053976482	0.49214275148462217	0.9478570632055354	0.9014286770394138	0.91642867683438	0.5157141800561258	0.9014286770394138	0.9707143655345789	0.8299999744186909	0.764999920261912	0.9999998943401338
6.680026720106881e-4	0.7555090296321454	0.5140267484933627	0.9311977527587131	0.9054796104414656	0.9108230306989585	0.8126232514436882	0.9114916088349653	0.9048115879297073	0.8129572527861997	0.9645978845734038	0.7368049158171959	0.6366045141736939	0.9999979668527893
5.295006843858637e-3	0.8177004568745901	0.6966717439843341	0.6928895768663363	0.8536308993954924	0.8040847479278025	0.3804840766943309	0.4326777226945058	0.8600605519349048	0.5665657732099251	0.7602117765788687	0.3441754558970299	0.7984115141609365	0.9999999591609008
9.569377990430472e-3	0.5741626759214725	0.3851674606545482	0.9585326920014617	0.7791068614276513	0.6124401878846999	0.7488038311382603	0.9082934643850399	0.7232854899026443	0.6236044623191292	0.7583732022819208	0.8851674675756642	0.8963317419836084	0.9999999964515094
0.12216693806388605	0.7722498590998697	0.6500829094276703	0.7683803245380221	0.7998894544615988	0.7766722079043621	0.46379213701492006	0.6113874967059015	0.8131564538462951	0.5682697502142984	0.8413488216556989	0.4156992714395821	0.5174129438164243	0.999999985489751
1.7479547065460184e-2	0.7757354090642415	0.774061966999449	0.8590543238464935	0.9536427819509276	0.9173416680214946	0.6180187627559354	0.6987430284272618	0.9077154077523889	0.6453170366605189	0.9395391054221087	0.630584943605771	0.9021549469237047	0.9993371941332327
2.9459240316825817e-2	0.6452784513290567	0.48305084756600336	0.7215496356677792	0.8123486695884397	0.75100887949303	0.4592413222748297	0.6557707816225187	0.7933817608253334	0.7025827266403621	0.8022598881471973	0.43139628596506274	0.6263115428450832	0.9999999985853572
0.11710792135645676	0.4190427698975593	0.3019348197571407	0.524949076580744	0.507637499535976	0.5875764060728359	0.382892034006653	0.38136453948921833	0.7668024778584307	0.1624236146392923	0.6451120375470284	0.198574315575045	0.4389002061505492	0.9999999626707342
1.2795905310300703e-3	0.6743442097867434	0.4868841971039681	0.9379398592977677	0.8150991682136614	0.9545745362284708	0.6634676902585532	0.8189379397787564	0.797824696177802	0.6634676902585532	0.9443378119807296	0.6628278950125632	0.712731925863806	0.9999999999190826
