RANDOM SB8 = 6.322891433985217e-2
RANDOM CF2 = 0.7279587397044002
RANDOM NG2 = 0.6699652418692783
RANDOM KO2 = 0.7588157513286048
RANDOM NMSD2 = 0.7649817919282617
RANDOM CB3 = 0.7752098981177322
RANDOM PP3 = 0.7285131985928843
RANDOM KO1 = 0.7577968147359574
RANDOM NMSD1 = 0.764622953266766
RANDOM PP4 = 0.7048447958138976
RANDOM CB4 = 0.7797483225477749
RANDOM NG1 = 0.7112403278149513
RANDOM CELIING = 0.9296219364676547
RANDOM RANDOM = 0.6849481542107941
RANDOM MVOTE = 0.8012649129751703
RANDOM FUSION = 0.8171807194557948
