"SB8"	"CF2"	"NG2"	"KO2"	"NMSD2"	"CB3"	"PP3"	"KO1"	"NMSD1"	"PP4"	"CB4"	"NG1"	"CELIING"	"RANDOM"	"MVOTE"	"FUSION"
1037	2.9226830125856407	69.63982154624436	66.55143327572505	73.69137339047498	72.96689260336315	77.0926662937106	67.97231686582143	74.67960699684575	73.76896027026818	69.03480838249585	81.01843882414485	65.34709468811839	90.64290260980309	65.74991022251588	78.07735453551692	79.34979082796167
1039	7.189627711031647e-2	90.01939622768079	82.80256192560562	93.41987196968591	93.18470739048446	95.67254845032261	91.27180066494711	92.41431168425841	86.35930566170137	90.60921207020426	93.02424498199551	85.0227975137445	97.51996637242543	82.71059287518642	95.2589916498969	95.45635846369748
1040	6.241512928496163e-2	89.99114125902591	69.685905334708	95.07011594208575	93.90832421972833	95.47539189449894	90.21502630501898	94.56691974498553	94.60143274072156	63.264943871177145	95.28853942422745	91.71192853249079	99.78345604157646	80.5871265683991	96.47940713029139	96.6960035431018
1041	6.665832405706991e-2	90.356168630486	84.61695508346422	93.39203016589177	93.31854357482199	93.10017021906373	91.71796503623443	93.1952771459178	92.37020323967252	91.71796503623443	92.24829377794667	85.29557051537653	96.52327637006502	82.09539607654641	93.71208637919615	93.94791727400664
1042	8.762063457520333e-2	78.71378389851695	78.39395315074982	82.32468221955968	80.15031278820233	80.02742078133424	75.3605803597631	78.76010067231933	81.72405022970955	74.78902910776532	83.76434693466395	77.51293685208867	92.23516361619548	72.17425693799476	84.43732086862622	85.56641678555974
1043	10.523372365678513	69.47765822665781	58.14773438787123	74.58787137164018	76.86751564684387	84.68187118317924	70.72953470449038	76.61105704944312	76.40307871340327	66.57055705521351	79.99429365129022	70.41041157060356	95.17412935323398	67.89180142742406	79.32267828117527	81.58041915552079
1044	4.6002546862399605	73.98144677074026	67.99869900646905	78.76915870599039	73.83961308482928	80.80247720136936	73.9330190298748	78.09093069448761	79.2324361429834	77.647529869296	83.93149532519169	68.9313553101557	94.50354609929096	70.52858377654215	82.00822746522346	84.72698229000119
1045	8.972772256386972e-2	88.87055345833458	85.7193630820447	90.93758595290976	91.09234117839252	92.61715107579478	91.67336117907877	91.02899713130792	91.81490063681377	92.70434406347151	93.12842720411554	87.71671403362552	97.3724103082366	82.97343597674714	94.94117167477536	95.18202700956961
1046	9.695368668015122e-2	77.5893929427347	79.68634754091455	79.17229042549859	73.37957694930772	77.79307517878911	84.76713967813579	81.3761421902339	72.85037205919308	81.3677361541981	71.38495557995282	81.88337221302751	97.72883688919475	71.3763553003802	84.29274510858316	86.09568296451174
1048	5.5465382474703534e-2	78.76376473251564	60.79555332329478	79.62322641423056	76.37027498171518	73.3301859184542	77.9060044811471	83.86414828937008	76.5569512732266	79.66816674468703	73.23246075482594	57.33117136524649	95.75384615384624	67.9170473674727	85.12595608071477	85.78115311502182
1051	7.019212762912506	73.84807663960554	72.11301068811319	79.25805249042193	80.18987803079231	90.5864733183481	87.13345107863356	69.5372602037556	83.56399837779328	85.61580455352596	87.39831540504039	69.16481991443182	97.30113636363629	75.23335847159463	83.44218442731236	85.42955273447897
1052	2.3025584278312237	67.83135746839802	56.722072473966	78.97686218333818	85.47538643152134	85.87936286705981	53.14185438577107	65.92006492973262	85.60678752974859	51.28629806183875	84.76017909102248	63.225537917644246	96.23467600700546	64.9997333261435	84.24241605711622	84.90708412883363
1053	6.179634853189927	57.892071166287565	49.76965139440136	64.70478384195289	67.25061702785595	60.52187448164344	59.82618397037376	59.441977129116864	70.839435337737	58.0418894739462	65.93931215826807	51.11895980776456	87.59213759213773	53.71308874066318	68.33231704834954	69.59693315919326
1054	22.952836038187694	85.83335242858034	89.18152946360435	86.74275471368071	82.91703683443835	89.65538970797564	84.03717250773356	86.44408244690594	84.97942980866046	84.13119204083776	90.25136335225199	87.70674693449762	95.30703944083906	80.74703597306635	90.09387441634846	90.5154108004749
1055	0.12771867852032348	75.66641142099797	74.30736021994564	78.80651741795636	78.50406493822277	80.83623524720764	74.08933661316432	80.87152185508918	81.81653580306808	69.9077589191801	82.67037204150523	76.0316549472592	89.8135818908129	70.60094180592122	83.83150915448736	84.67785320103168
1056	10.73245980297687	63.55104192848802	52.14513305580702	63.87489427257811	65.71227487697128	70.94572637558369	54.0312580500075	58.26872340795557	66.60838247011857	56.613068089663855	66.02599391241878	46.34288599546697	91.20593692022261	55.67446888506405	74.38410938978603	78.25596249984058
1058	0.14275010313221542	68.8382409488128	64.51909824063436	79.40647418000562	73.6049860125926	80.1370636897615	63.99753712272046	74.78972573266492	71.3309311993881	62.60355258476758	77.92720470936506	64.3606552262862	87.65822784810105	64.9770186407717	80.52680726336422	82.44572050017206
1059	1.3417758526606463	94.42783223270797	86.67326135475284	93.96135240143315	94.76564040334591	93.63799062670512	87.60152629283239	94.27071367719631	94.56340450130483	86.44888584826218	94.35727102450306	86.70494332634038	97.9542719614922	84.36190661503234	95.15091555744932	95.27130977890923
1061	21.78319790188562	66.9076772427033	63.91697581971012	69.66611700031129	70.94532680789074	70.74386030950173	69.37050673694874	65.27167484691864	71.3202698824148	64.3892435278287	71.10472855543489	65.89480334600538	82.29920060906024	63.946432583984624	71.04692677549778	71.65424268082958
1062	42.708261505773095	89.25954189034925	70.56937299152749	62.257671088497304	78.27101564734315	67.92139591154732	80.94877580625803	87.9328545550198	80.84646400276809	73.9677832050413	49.99658458129726	87.7486247839735	99.40769990128331	70.63167085303877	85.689627041237	87.8149296836858
1063	1.291005427531743	86.2435064292123	71.00858754585559	91.1085713733749	85.05319119956322	88.59313531002394	83.76111463370545	92.64031730206366	88.01809681142035	84.32917934928746	91.29008301718493	87.2213767303908	97.66561514195583	79.69248265886306	92.63818116226923	92.93663340292694
1066	4.9414518790675446e-2	91.30660311348878	81.35981700162702	93.05122631605292	90.01801354437109	94.14643247839342	93.19211422755431	92.78205528962512	91.75756559489723	93.19211422755431	93.83832632029704	82.35024187699074	98.96334690855267	82.8321410138682	94.2571827868218	94.47525394423128
1067	10.493712313415609	66.95669249909038	49.04064952031262	85.39407418446648	85.1843200392176	71.87524714245268	63.01328308354452	42.283969239289185	67.82746739671802	60.74921467763674	81.8841413478499	37.954926962861116	95.89861751152074	59.073481520243696	77.84282140399212	81.96579867925705
1068	22.583498180516425	88.2881257103595	61.05633392375866	90.4626684967086	93.65494034491999	83.04319718685561	76.5844802272688	82.69327689850805	92.4225711922399	79.31361620565544	79.54359181176197	62.58835994736474	96.60804020100495	76.67319461944363	87.62687860998538	89.48737658122312
1069	9.68356269189469	79.38497020794097	63.55923600993658	85.07713698405874	83.96835478969581	86.05995364695053	69.89372700712991	79.68466063810973	87.17087316219983	66.50979187810367	80.36856905157192	70.76850375277209	94.46290143964573	73.48742610490314	86.45460184616616	87.82162121976916
1070	4.767089285789463	80.89395559849818	68.06992138885917	79.14462168376039	84.29933009596523	73.41328312262641	71.59164086901272	82.26139280044723	85.6035457915743	70.8822383812008	72.502248255155	73.74733147147299	94.41248972884142	70.16910794016708	83.7548175189436	86.4315520935329
1071	8.119661688195503	83.92108262615176	84.3249635978482	79.62147175979737	79.97635114758896	79.83819034587549	79.32823312166639	84.73404147952334	79.48814164973922	80.9005664797433	82.42964092239876	92.31506410551789	94.2512749188691	75.85869177054606	85.10164850774636	85.89839468732865
1072	0.15826205974415677	85.69029209185292	73.83645113254764	91.2085954572821	89.15773182133017	91.74280032448341	89.06029559576272	91.79248395762617	88.51471503721355	84.1428893383309	92.42563287954337	89.26206672480426	98.82352941176478	79.70082912342666	93.67995946177976	94.25392219790548
1073	7.2270314659732655	50.6281456378541	53.39730983209666	53.17970810124189	57.124337887222254	58.79494494159023	52.35745959397875	53.23099519420806	58.45225963900451	49.64186877249423	59.52626733310714	53.9573099351782	69.55671447196895	51.43029693684533	57.1872952726006	57.64448052871076
1076	6.504598385028672	60.55452046492464	50.60896458338892	70.0697042445442	72.99951202034266	76.5435291721231	59.71982341013469	65.81819551096817	72.18590617019893	66.12296872603741	72.50367546955259	57.624041302742256	94.13549039433771	60.93930993109389	74.55204753272305	76.44867580594388
1078	2.1956411428152474	35.26745377738034	29.678002141370147	37.59715544348959	49.90727425934955	61.572549719071056	36.62610961702821	41.68391509364108	54.29044606409356	38.738813577256174	49.80785668783207	34.26860292432503	78.33413577274881	40.040073426977926	50.79536378686677	55.73037056537792
1082	26.553371240941964	75.12275440483019	66.26542719296499	81.21630658278285	73.60928736540573	81.84902147006567	77.57185817380244	78.8125842992882	74.73389860263494	69.09370095018933	80.56910655381046	82.84208481772978	93.26047358834273	73.0274467516766	76.7513555435746	78.05126840224135
1084	5.712943746525583e-2	87.64119763870596	83.02285480446507	87.9761804342973	91.2954000132574	89.0370490558558	82.49949201784963	89.67877960009812	82.83414624899424	83.48979706715379	85.4536036004816	82.22543760142342	98.14814814814865	79.1137316937662	92.76106623805708	93.41542329571007
1086	11.673811240582028	83.59900166667519	78.2153724082874	84.84771145423714	87.3336371741484	77.98823896672064	86.97302368990421	83.8305395131238	84.79083113941861	86.46337995810003	76.85739306061741	81.07307071654921	95.1356407857811	77.73607255290403	88.31459316623855	89.61701397151461
1087	6.570393262345189	6.902610413305127e-2	0.15373995983979158	92.4810956942424	1.811412315650595	1.1452058230115278	2.1270266248072893	92.65330072086361	1.8114123156505952	2.1270266248072893	1.1452058230115283	0.15373995983979158	94.1086065573771	15.966462299606214	1.503932395971024	1.6576723558108075
1089	4.906200095557342e-2	92.02584011401184	91.20257048791849	93.43153019583116	91.2603620255353	88.87120332795313	93.9230445851113	93.73567764421504	92.44607694534147	93.92160321536814	94.75120746648568	94.50770472012387	98.7372708757638	84.80502229829956	95.29520250415202	95.72560652966233
1091	8.351802479009935	92.54229349201327	91.95067941335701	92.10256488136655	93.90449521670396	3.420672796173113	93.03963517292416	92.12591963656985	93.2793423563805	91.18250170727997	3.1457527029591095	91.62996823214239	98.78826530612248	73.18705580599875	96.44628030209074	96.99661224319341
1094	0.1237228606867986	88.76811181735894	86.6428090010848	94.11872960449465	92.1253535073014	2.2854203406338223	94.47352216262132	93.40927117457824	91.85016041632494	94.47352216262132	2.2854203406338223	86.50568758100401	97.55586592178783	69.80864451484875	95.04234325480725	95.83529719270082
1096	4.4821547675226656e-2	64.96480582136597	55.63177535145961	56.54718018005717	60.55331158491448	73.01634249371259	38.428790490399265	70.00978951396361	63.277928921797574	39.207237696257785	67.13800230384193	55.32536737528972	90.50051072523043	53.158346884768356	77.36432216565909	79.91847864005021
1097	10.73245980297687	63.55104192848802	52.14513305580702	63.540954745423136	65.71227487697128	70.94572637558369	54.17967561763193	58.78284640514138	66.60838247011857	56.613068089663855	66.02599391241878	46.34288599546697	91.20593692022261	55.65433800161477	74.2256542848293	78.24361119569552
1098	6.4753450646939905	77.1618378412255	77.94022908870112	78.84064493517681	81.93815738078838	83.55386494036367	69.06263508762173	76.94339216986205	81.97303785039692	63.602973037149326	85.02855943567465	71.05276751614717	98.1875492513791	71.6241066808734	87.07376414517582	89.03132884595702
1099	5.7678071752317654	57.256659458656024	60.79531996804517	63.808017125104186	81.6684552897744	71.22273136430098	72.31483103388449	65.92670228124562	67.52141056318602	69.11279271381767	66.49853593663202	60.31718247668238	92.5042589437819	61.81072574658898	76.31350730650821	78.83657210478509
1100	9.3783829250643e-2	61.17479385273088	48.82453274281255	66.4580555145512	69.69145424646192	71.30259621062284	57.35816779310752	70.04224137821613	71.63534758612145	57.67999934258265	70.10918314767957	73.10310753086642	89.25561797752802	58.40679905958067	75.00150817978917	76.35367988409521
1101	0.121048530438238	74.15869621793243	73.3644447049597	74.39040443914901	79.8264419634686	83.81524613332209	72.56145854344645	77.64359529369833	77.96389465638762	66.6992312506801	79.53022090500455	75.5969630100766	88.820722563054	69.11836216650767	78.69000805514095	80.30740503203755
1102	8.060911751772996e-2	50.39119310179107	27.296320643190718	46.793368308439526	37.73235811327363	35.74377263664257	61.85418208207355	48.93981884674609	42.65507888867446	58.1137560760275	52.59096459913744	50.26118706070698	81.62267839687173	43.137309189072035	58.289498251230256	62.172076526991326
1103	5.604705241556177	92.00885767184326	63.303445723883144	92.5135532602096	89.88274805963114	91.33980314449867	93.65217229709087	91.81745539107979	93.60479241672655	94.54005339309994	93.49191583593843	87.34028152178603	96.44473173884947	83.51515890167549	94.15326357335364	94.41171928946152
1106	0.6308229772608026	90.03564685399941	1.391196531254475	97.69101334689118	97.91909386443874	98.84655821860807	11.058908300346069	61.05617135719223	97.91909386443874	11.058908300346069	98.84655821860807	1.391196531254475	100.0	55.32429443199924	98.3828260415234	98.84655821860807
1107	0.113045254840186	86.91488282257896	89.25915227147149	88.50433323553415	89.72317633851524	92.31542260541286	84.96841833474377	88.81307122870103	88.88150262641403	82.04368125415672	92.47198771368288	93.91316204284308	97.75401069518719	79.78815622040896	92.13293183439853	92.98508157201897
1110	5.6282233964411335	63.20432420733431	10.226131957534482	74.17921794408406	72.93604579431768	77.75195332830491	74.09605906314022	79.50871475937316	64.30811902169886	19.123264159645633	74.465716494559	63.430268595352615	89.28384736016753	56.83545218383043	78.01596196839611	79.34239106635407
1111	8.922315608660851e-2	80.46326098191838	98.02440955826552	79.59636100924898	77.03644099977842	78.9880683036854	98.98688839309544	81.07508125605442	59.811840709833305	98.71867154250774	72.35803361195497	98.02440955826552	99.86595174262736	76.52372715637678	93.47177823542097	95.34929618953478
1112	6.412741954303355	89.56365057909625	86.68470984539304	87.12328334659377	84.5997249801846	87.72756665547132	72.01398112648903	76.1674317875035	86.10076691075722	69.27213625904083	86.16446946418938	48.85783414591984	98.91426432047919	73.25927249408785	88.57065818829332	90.16670980909998
1113	2.592421047616333	71.32184902065084	31.23170282640966	65.84852430548935	73.0959824069479	73.40942735853046	60.81124611856153	66.67335651006225	73.629686037207	27.365918766341174	74.77369595891065	59.867912101378884	94.36728395061718	57.73579258519127	72.28191264980504	73.59234569663819
1114	9.407131087123792	79.70050482380186	70.68741380535197	81.58113171790413	84.3420146143282	84.17226451341344	81.14057167963504	78.75482082205922	88.4983158139675	78.63336695164111	82.70398223702222	74.50228512188578	95.87813620071674	74.56961310155168	83.38687208134901	84.52108374401296
1116	18.959924984219704	84.46354102928295	82.36023943238528	90.92474834354489	93.31251402725275	92.52082154790521	88.76516713408887	91.51008910624736	93.30908195623185	87.46551978502299	91.91645957662115	85.12952136644151	96.49973074851934	84.75565204725501	93.20827992907344	93.7124889508985
1117	9.3783829250643e-2	61.17479385273088	48.82453274281255	66.39973937186812	69.69145424646192	71.30259621062284	57.70949865392851	69.41358817951945	71.63534758612145	57.67999934258265	69.41533804395611	73.10310753086642	89.1853932584269	58.19910406061679	74.65704593046418	76.5644784005878
1118	2.0019261074064834	47.60101964539063	54.61562441810778	52.05412945124239	50.78540388642566	64.09626587884385	59.53117908408504	54.9467184485083	49.59258183995755	60.6233380359841	56.266054468704716	52.14580449600164	78.38577291381628	50.2242187912437	61.18309567845829	64.09597402117588
1119	12.259328013503534	89.98090897336385	91.14435252141185	89.08003192967145	90.82863932370722	88.65834839465461	91.70133825606813	90.31851077174915	91.23263469440451	91.70133825606813	90.26093539802018	92.33134466470482	96.63375224416528	83.76453593816115	92.14619284498849	92.61745461513942
1120	5.5126791240940456e-2	81.25035843965168	78.05131466203039	89.64444349441607	94.71912402803292	93.7891302687447	85.38839873612527	91.1739848625784	86.05120397226193	77.4118301752442	94.8448753226606	87.84753311601577	99.57805907172998	80.67124684843117	93.95766962929738	94.38094959658287
1121	18.1070758187107	64.94811961970501	74.67824491548853	71.82459936900538	69.67624666824265	66.3427891776871	64.91150045988978	66.3626109755049	66.53618570767588	64.21675188888031	67.1945402567858	71.48605072111316	88.00872093023264	64.28687285282957	73.3874109058409	75.42978736115352
1123	2.592421047616333	71.32184902065084	31.23170282640966	65.46254678985883	73.0959824069479	73.40942735853046	60.81124611856153	66.69370566462986	73.629686037207	27.365918766341174	74.77369595891065	59.867912101378884	94.36728395061718	55.951563963599625	72.43630365605723	73.37744549627048
1124	11.079478031569645	74.08453796542604	62.44423615653398	77.12449110023927	75.20773080705092	78.55966881521009	72.57640235276169	77.04269279582961	69.98878280767666	72.01237915397158	77.95414581498008	74.7658339746214	86.39165481270766	67.85169489276767	78.79705240665494	79.70942453582266
1125	12.237498387210133	80.64346411725576	74.801109461503	88.6971903028877	90.73575779603674	86.12547259011983	62.79526443593393	90.55771673064102	85.17988837509459	58.904088830656356	86.96622654114401	74.17157189902433	99.60474308300395	73.5816976589235	93.84540540705838	94.96993192103726
1126	5.82548281188783	69.08844686085368	55.07203238968934	66.91755892239712	69.26749802208107	64.04782740524786	72.77756916290717	75.36156480851204	71.3113841756584	70.94800158310332	62.23785014945944	55.74036980206771	93.2919954904173	61.300866624092066	70.06359282054416	71.81133296132435
1127	4.253907102381956	64.4133557271143	59.28890733399679	66.15084551417878	67.57188529232788	79.32253846419934	69.74261892557588	62.28510740890979	68.46147248912975	64.94442232711344	75.23707799786729	59.44221013020565	92.99065420560731	60.56888017150899	77.63418234506749	80.00233904636922
1133	2.9896838522525164	82.44024769631129	77.93668989861486	90.00422010302903	90.56753248625056	91.15317816842192	86.29385246884922	89.16121026368043	88.0590685865103	75.65040438569618	89.51753963735791	86.365268335469	95.85338763420997	79.420974232186	91.5414728469203	92.47302233560536
1134	9.128129803934333e-2	66.95000188299069	69.94442165664132	48.87723084047716	56.55994484253857	60.966994167539454	74.71618461135868	61.226789411690895	55.538046298328524	72.99681830518527	63.282286973849764	69.65698846268785	91.12694300518166	57.84972680223536	62.67157686610887	68.73702805500683
1136	6.046484162861387e-2	90.4730159083612	77.23126449726615	93.73235047117522	92.75378415878805	89.51135639369198	92.6889794402324	93.57765736235325	92.52281993310503	92.61461587795776	93.41158595919033	93.70610295163324	99.31358381502892	82.92610813436421	95.64223635189316	96.22033923061105
1139	39.62761650806621	83.45078560571069	84.9611945504854	87.1024668086778	92.74773258142494	91.49711051201936	85.13590455064138	89.57905989724739	91.36284081078634	84.56911079879013	93.1002050259374	87.92188862524648	97.79036827195478	84.14829214527126	93.07169826108066	93.3597991380069
1141	1.549367583824342	73.16945503897921	73.00288340414701	87.6311444267772	89.51609316320945	89.18567986314397	88.68652608912953	85.87025010506275	90.56688671733342	88.93887447410012	91.07631859620335	87.6243288791109	97.41488020176541	79.10651842601254	91.29571177576203	91.97605103148916
1142	6.624383747757324	76.15652634247093	60.52038097734661	79.81623349969131	76.94773729063753	81.55803924536875	83.72077019493135	76.67526462847584	77.14264541973749	77.70587117923529	77.4732111943612	83.99938300247315	95.78670177748543	70.26334768037395	85.25245556903494	86.42225776796923
1143	22.226849487381315	64.32589711345206	65.58242619526519	81.2410484721014	76.48880296342982	85.90299773026354	76.73999860025381	79.98747560907563	75.91961461043122	73.04428910076265	85.66877134788254	76.92941034313256	96.43669446550436	71.28129795714479	86.94584560481586	88.1999671123473
1145	4.370589712774101e-2	81.74560509143141	69.02358851331206	83.81821307272617	79.45630195427735	84.93602029718076	74.278982792336	82.19321346379917	82.17436715895397	73.87373570943635	85.06577880846527	65.2267473549275	93.45182413470565	72.50959817821834	84.5188374628249	85.79561799334945
1146	6.859955929795716	88.23853999057144	65.46247545781746	86.52553471741206	80.06293026820681	89.23928981812436	86.09026780623988	90.84271837215589	76.83355282090179	83.39139509242884	80.47297521069665	79.7715723950595	98.27134625458363	73.77225406430526	90.0455948441585	92.03289979696684
1147	3.7929264691388916e-2	67.29663969991589	69.38462437847647	83.3011582508896	77.87407138726417	71.99311649402658	63.65309710636649	71.48304742512545	72.65228756180743	65.15463012188104	67.12148298180587	70.84781043413912	87.0850622406642	65.14357456644261	74.40688688439748	74.68321017271249
1148	7.78914863220416e-2	48.61660081657403	42.562881320589426	53.67710635681152	52.1701700542384	51.614183352825	41.024642862053284	39.420140226435116	53.7406891851656	58.900902654101195	65.04683274347116	44.968038650272604	87.47697974217343	46.481274389943486	52.37000029874645	59.12655047164264
1149	0.40870375886667665	67.19510990038225	33.041670052429595	65.58231826945492	47.770265156750455	67.74184612895048	68.00822918223379	67.37577551599288	54.57568455274235	64.24162339952291	69.29728100828082	59.27634111348835	90.38301415487076	54.25634990031487	73.16426760217134	76.44240091803483
1150	8.060911751772996e-2	50.39119310179107	27.296320643190718	46.93067095324906	37.73235811327363	35.74377263664257	61.85418208207355	48.93981884674609	42.65507888867446	58.1137560760275	52.59096459913744	50.26118706070698	81.62267839687173	43.22916389633545	58.420873266298166	62.42947811226808
1151	2.7094984275285685	92.96931866373208	87.06099567155361	93.74173635829321	87.7769619422789	91.33309739489508	92.15307737343545	92.51700770004862	87.57261035035303	91.02154227314638	93.00231165460626	86.81018803132251	97.03389830508483	82.40129678455015	92.94799462239114	93.54683524228919
1152	6.711378502837774	92.85683138827338	84.51865576451027	92.63731428047129	89.11639559175771	94.90711677804111	93.05776139983166	90.60586456910039	85.10695285392656	95.16292607088349	94.44618521356935	87.47231770935174	99.57780458383591	84.39514319207404	95.76272464039195	96.00401836872548
1153	15.58737495869674	89.36118383484643	89.00430380474918	93.62365278612191	92.60332916540635	94.04367688113204	96.37692860574319	92.70658784173139	93.1142777545405	96.1057930781168	93.64977806665176	90.45625530520894	99.72870320130222	86.3652110716908	95.25593524275338	95.43950868511509
1154	29.06818139949247	91.34168000050283	85.70167657488996	96.07604234652456	94.64080906238645	97.17785067473606	94.8573084591062	94.73531214976492	94.49769008619813	94.8573084591062	97.53515186943629	85.1268672653201	99.42857142857143	87.34723840101235	97.63774834952693	97.68547762926015
1155	3.709198808053836e-2	63.682261483106	51.685157468388056	59.029585522190544	57.869264625934704	61.6387651352281	64.06643658877775	59.32791210873977	58.86816679087601	63.64031790195098	62.24451508042104	70.42572393494007	82.23112892451645	55.18187514025762	62.609995411820506	63.60529709313614
1157	0.4855166228199982	77.95659473582727	63.22229637198411	75.03801560103564	76.12240874917671	76.06837080293477	76.6369850439331	72.56975283735704	75.44493305756329	75.15544200971779	75.47330151999212	74.61813029085431	94.36459909228441	68.9931568861065	79.16400315511129	80.3110670687775
